model,image_id,CC_chosen,CC_alt
gemini-3.1-flash-lite,343781,0.16259614833697045,0.14860023261241906
gemini-3.1-flash-lite,345b44,0.4347857864156339,0.4347857864156339
gemini-3.1-flash-lite,35c59b,0.3075395425377204,0.3075395425377204
gemini-3.1-flash-lite,35aa58,0.10474400023519609,0.10474400023519609
gemini-3.1-flash-lite,34a3b6,0.5710067740884335,0.5710067740884335
gemini-3.1-flash-lite,35c062,0.4486290889619061,0.4486290889619061
gemini-3.1-flash-lite,356da5,0.3749428509394628,0.3749428509394628
gemini-3.1-flash-lite,3578cd,0.41718353504923794,0.41718353504923794
gemini-3.1-flash-lite,3664a3,0.7191437080931099,0.6576448229169374
gemini-3.1-flash-lite,36602c,0.3973044290586477,0.3973044290586477
gemini-3.1-flash-lite,362dcc,0.29410089593938654,0.29410089593938654
gemini-3.1-flash-lite,3628ee,0.4556502022683937,0.4556502022683937
gemini-3.1-flash-lite,363885,0.4650238380561057,0.4650238380561057
gemini-3.1-flash-lite,370302,0.5911324590532934,0.5613386103266829
gemini-3.1-flash-lite,36ca43,0.5297848032793263,0.5297848032793263
gemini-3.1-flash-lite,37123f,0.32528147785604256,0.32528147785604256
gemini-3.1-flash-lite,3766a5,0.3153898048535024,0.3153898048535024
gemini-3.1-flash-lite,3734cb,0.35689822861748083,0.35689822861748083
gemini-3.1-flash-lite,37ad54,0.19750837292866055,0.15845850313204848
gemini-3.1-flash-lite,366c6f,0.4907018049940949,0.4907018049940949
gemini-3.1-flash-lite,378c6a,-0.0024024586525591765,-0.023463715471472087
gemini-3.1-flash-lite,3839b1,0.22863571779914243,0.22863571779914243
gemini-3.1-flash-lite,371069,0.4063617061860748,0.4063617061860748
gemini-3.1-flash-lite,368917,0.45614878598854525,0.12481564574994762
gemini-3.1-flash-lite,37446a,0.44297356728590165,0.47618782931594017
gemini-3.1-flash-lite,37c0ca,0.13694772192871688,0.13694772192871688
gemini-3.1-flash-lite,387531,0.29973850252775025,0.29973850252775025
gemini-3.1-flash-lite,38d067,0.5699932545317163,0.5699932545317163
gemini-3.1-flash-lite,38ad0c,0.6026323606483843,0.3076125715005142
gemini-3.1-flash-lite,37cecc,0.3105600320201616,0.3105600320201616
gemini-3.1-flash-lite,385881,0.23139111012305297,0.23139111012305297
gemini-3.1-flash-lite,381869,0.2178417407735065,0.2178417407735065
gemini-3.1-flash-lite,38c9d5,0.3571894926837448,0.3571894926837448
gemini-3.1-flash-lite,39b696,0.15940154699551617,0.15940154699551617
gemini-3.1-flash-lite,39a8fb,0.2670487132000926,0.2670487132000926
gemini-3.1-flash-lite,38a251,0.39798850869829905,0.310822897199421
gemini-3.1-flash-lite,393327,0.30801797872066694,0.30801797872066694
gemini-3.1-flash-lite,38a100,0.374668987560376,0.42041504301971466
gemini-3.1-flash-lite,39fd3b,0.3604799202865304,0.3604799202865304
gemini-3.1-flash-lite,3a0d2b,0.422844338113749,0.3511236958918602
gemini-3.1-flash-lite,3a1d22,0.715566340609078,0.715566340609078
gemini-3.1-flash-lite,3962ab,0.04926600786793235,0.04926600786793235
gemini-3.1-flash-lite,3a6075,0.08399990480024855,0.08399990480024855
gemini-3.1-flash-lite,39fa7c,0.565431580790721,-0.039835949660716616
gemini-3.1-flash-lite,3930bc,0.7287272074981705,0.7499659428257324
gemini-3.1-flash-lite,38dec1,0.07891329020915244,0.07891329020915244
gemini-3.1-flash-lite,39f80c,0.42811585814056613,0.42811585814056613
gemini-3.1-flash-lite,3a7320,0.7612636594692274,0.7612636594692274
gemini-3.1-flash-lite,3a8a8b,0.4506447261004962,0.4506447261004962
gemini-3.1-flash-lite,3a8c09,0.705372173404767,0.705372173404767
gemini-3.1-flash-lite,3a2d21,0.3024853052979466,0.03270235965329965
gemini-3.1-flash-lite,3a9ac6,0.23419498165952077,0.23419498165952077
gemini-3.1-flash-lite,3aecb7,0.6751854296540781,0.6751854296540781
gemini-3.1-flash-lite,3aced2,0.39989986336648153,0.39989986336648153
gemini-3.1-flash-lite,3a564f,0.5260466917395289,0.5260466917395289
gemini-3.1-flash-lite,3ae59a,0.40111853055893554,0.40111853055893554
gemini-3.1-flash-lite,3ae6bb,0.31841259171110287,0.31841259171110287
gemini-3.1-flash-lite,3b203e,0.5511158564045915,0.5511158564045915
gemini-3.1-flash-lite,3bc098,0.5817253822385859,0.5817253822385859
gemini-3.1-flash-lite,3bb8f9,0.5381906266951177,0.5186952587955893
gemini-3.1-flash-lite,3b1c3e,0.4511886886065819,0.4511886886065819
gemini-3.1-flash-lite,3a98e9,0.22662154544265956,0.18648823677919013
gemini-3.1-flash-lite,3bc419,0.49461080600797136,0.49461080600797136
gemini-3.1-flash-lite,3b4d85,0.24850840879449998,0.24850840879449998
gemini-3.1-flash-lite,3c465a,0.40082999284763354,0.40082999284763354
gemini-3.1-flash-lite,3b078d,0.1373244891717508,0.13557587632467694
gemini-3.1-flash-lite,3c9088,0.18873339831648211,0.18873339831648211
gemini-3.1-flash-lite,3cf90e,0.27467421888199106,0.27467421888199106
gemini-3.1-flash-lite,3b6541,0.35128295377110974,0.31744123910348065
gemini-3.1-flash-lite,3cc438,0.1274588120699583,0.1274588120699583
gemini-3.1-flash-lite,3c29dc,0.20832046013285271,0.20832046013285271
gemini-3.1-flash-lite,3d6147,0.6941274881161696,0.6941274881161696
gemini-3.1-flash-lite,3d5500,0.41604809867336745,0.41604809867336745
gemini-3.1-flash-lite,3bdf30,0.16129981022464646,0.31195122782817014
gemini-3.1-flash-lite,3e3ebf,0.1762906396446523,0.1762906396446523
gemini-3.1-flash-lite,3c674f,0.40587767875733477,0.3126237401612577
gemini-3.1-flash-lite,3ea9d8,0.5471148887247772,0.5471148887247772
gemini-3.1-flash-lite,3ec21e,0.8016711463957822,0.8016711463957822
gemini-3.1-flash-lite,3d29ac,0.20297346913507425,0.20297346913507425
gemini-3.1-flash-lite,3ec6d5,0.30443752438559846,0.30443752438559846
gemini-3.1-flash-lite,3eb8f9,0.33345077716541865,0.33345077716541865
gemini-3.1-flash-lite,3f177a,0.0771405055310071,0.0771405055310071
gemini-3.1-flash-lite,3f1f0d,0.3881788083417318,0.3881788083417318
gemini-3.1-flash-lite,3f6cd4,0.30604786365088654,0.30604786365088654
gemini-3.1-flash-lite,3e8fe3,0.222620404273282,0.2594174162420675
gemini-3.1-flash-lite,3ea1d8,0.022682356329471375,0.19990585286748205
gemini-3.1-flash-lite,4014f1,0.0677179158275755,0.0677179158275755
gemini-3.1-flash-lite,406fb2,0.6557052532636467,0.3761503123511403
gemini-3.1-flash-lite,3fdde1,0.4197367721332165,0.4197367721332165
gemini-3.1-flash-lite,40e990,0.33060066934151827,0.33060066934151827
gemini-3.1-flash-lite,3efe00,0.341736349542957,0.341736349542957
gemini-3.1-flash-lite,40ca07,0.11231969478849155,0.11231969478849155
gemini-3.1-flash-lite,410cbd,0.7848249908144711,0.7848249908144711
gemini-3.1-flash-lite,3f3349,0.39747246606895986,0.39064101048665734
gemini-3.1-flash-lite,3f9682,0.40785611517535286,0.19902175650928144
gemini-3.1-flash-lite,40f316,0.5663719618797887,0.5663719618797887
gemini-3.1-flash-lite,4238a0,0.3207666581146924,0.3207666581146924
gemini-3.1-flash-lite,425384,0.36124106830600233,0.36124106830600233
gemini-3.1-flash-lite,426a6a,-0.0351563529323926,-0.0351563529323926
gemini-3.1-flash-lite,423c3e,0.5968673746142432,0.3964270045812208
gemini-3.1-flash-lite,4093f0,0.7324765406461474,0.7142597595852737
gemini-3.1-flash-lite,4193f2,0.08949188632299451,-0.07459023878192454
gemini-3.1-flash-lite,417f2b,0.193288457701201,0.193288457701201
gemini-3.1-flash-lite,42941c,0.30441868762730584,0.2738784351999102
gemini-3.1-flash-lite,42a9cb,0.13580778575758973,0.13580778575758973
gemini-3.1-flash-lite,42c444,0.21299353861441717,0.11872381568404265
gemini-3.1-flash-lite,42b098,0.2813557722580441,0.2813557722580441
gemini-3.1-flash-lite,42826d,0.676419713638666,0.676419713638666
gemini-3.1-flash-lite,42c4ea,0.12986496386734991,0.12986496386734991
gemini-3.1-flash-lite,432066,0.05566431690853084,0.05566431690853084
gemini-3.1-flash-lite,42962f,0.25113562340146667,0.25113562340146667
gemini-3.1-flash-lite,3dbc95,0.054797020265242066,0.054797020265242066
gemini-3.1-flash-lite,4288cb,0.22847895818643754,0.2235300150721245
gemini-3.1-flash-lite,4376ed,0.22999107281736314,0.22999107281736314
gemini-3.1-flash-lite,439c14,0.34444605943988427,0.34444605943988427
gemini-3.1-flash-lite,449b4f,0.5130730546661546,0.5130730546661546
gemini-3.1-flash-lite,446969,0.2605301613466657,0.2605301613466657
gemini-3.1-flash-lite,441395,0.06354128694275608,0.07226498365493111
gemini-3.1-flash-lite,44c36b,0.34041573891058896,0.34041573891058896
gemini-3.1-flash-lite,43a952,0.2379500052759025,0.2379500052759025
gemini-3.1-flash-lite,450720,0.0747009468371585,0.0747009468371585
gemini-3.1-flash-lite,454f59,0.17302436168256285,0.17302436168256285
gemini-3.1-flash-lite,452a6c,0.39660849658642994,0.4044552467111437
gemini-3.1-flash-lite,458458,0.04068408714421095,0.04068408714421095
gemini-3.1-flash-lite,4571a8,-0.048075966626745,-0.048075966626745
gemini-3.1-flash-lite,4587b5,0.6187132155078048,0.6187132155078048
gemini-3.1-flash-lite,457230,0.4980541654077255,0.3137387303005489
gemini-3.1-flash-lite,4458ae,0.39704072727024875,0.39704072727024875
gemini-3.1-flash-lite,460bf9,0.31655363525983227,0.31655363525983227
gemini-3.1-flash-lite,46ced7,0.2504383799678077,0.2504383799678077
gemini-3.1-flash-lite,44efc4,0.31512273982232764,0.31512273982232764
gemini-3.1-flash-lite,46e99f,0.44800040035121363,0.44800040035121363
gemini-3.1-flash-lite,468f66,0.2588465459917516,0.2588465459917516
gemini-3.1-flash-lite,46e6ec,0.4733926923745263,0.4733926923745263
gemini-3.1-flash-lite,457f63,0.4074104037122952,0.5459525597813579
gemini-3.1-flash-lite,47033b,0.062450234542064983,0.06674185598558137
gemini-3.1-flash-lite,46bc27,0.44169669336328804,0.44169669336328804
gemini-3.1-flash-lite,47293c,0.3068006526254628,0.32819678117202866
gemini-3.1-flash-lite,469579,0.25521375430962084,0.3441098296926639
gemini-3.1-flash-lite,45d01a,0.3244968066690279,0.3244968066690279
gemini-3.1-flash-lite,479d3c,0.23813071604092959,0.23813071604092959
gemini-3.1-flash-lite,46e638,0.28885358926999705,0.2911188816042463
gemini-3.1-flash-lite,483fb9,0.04397959809260397,-0.02637854641510763
gemini-3.1-flash-lite,4867f6,0.3179138046247254,0.24719651088252587
gemini-3.1-flash-lite,4863ea,0.12189721557947333,0.1283960788188688
gemini-3.1-flash-lite,48a58b,0.6877101863406421,0.6877101863406421
gemini-3.1-flash-lite,486fbb,0.38377370464706184,0.38377370464706184
gemini-3.1-flash-lite,48806f,0.5127189704684212,0.5163526005504927
gemini-3.1-flash-lite,479245,0.18144627253451495,0.18144627253451495
gemini-3.1-flash-lite,48a71e,0.0240019814685221,0.0240019814685221
gemini-3.1-flash-lite,472a87,0.295630570907643,0.09949667373098967
gemini-3.1-flash-lite,49046b,0.7509379694270749,0.6801615747161108
gemini-3.1-flash-lite,48a5a0,0.6383426435952323,0.6676973739025185
gemini-3.1-flash-lite,49e0ba,0.4523581159598635,0.45737065872838545
gemini-3.1-flash-lite,49e72e,0.44538718762820073,0.44538718762820073
gemini-3.1-flash-lite,489252,0.21613098078851756,0.21613098078851756
gemini-3.1-flash-lite,49fc6a,0.24535510522919163,0.24535510522919163
gemini-3.1-flash-lite,493d3c,0.2496213243817494,0.2496213243817494
gemini-3.1-flash-lite,4a97e1,0.5585059749913651,0.5479143222543021
gemini-3.1-flash-lite,4954fe,0.19181064592009173,0.19181064592009173
gemini-3.1-flash-lite,49b3fd,0.3227403561153189,0.3227403561153189
gemini-3.1-flash-lite,49e81b,0.30600490517003665,0.30600490517003665
gemini-3.1-flash-lite,4adea3,0.5083815462596957,0.5083815462596957
gemini-3.1-flash-lite,4af601,0.4195373806772329,0.4195373806772329
gemini-3.1-flash-lite,4a3f51,0.5099370032504411,0.06538811848317347
gemini-3.1-flash-lite,4afbad,0.19716938076322366,0.18722926444014315
gemini-3.1-flash-lite,4b2bd1,0.33651706823081506,0.33651706823081506
gemini-3.1-flash-lite,4a2527,0.3586027829609833,0.3586027829609833
gemini-3.1-flash-lite,4bb6dd,0.152846716713757,0.152846716713757
gemini-3.1-flash-lite,4ab184,0.5017638146692284,0.5017638146692284
gemini-3.1-flash-lite,4c739f,-0.042189176534881634,-0.042189176534881634
gemini-3.1-flash-lite,4ae90b,0.1789377757345131,0.0989321199987367
gemini-3.1-flash-lite,4a784d,0.20450818076335353,0.20450818076335353
gemini-3.1-flash-lite,4cd863,0.3005872774001036,0.3005872774001036
gemini-3.1-flash-lite,4cc35a,0.525458343487598,0.525458343487598
gemini-3.1-flash-lite,4d0fc2,0.11099547539929888,0.11099547539929888
gemini-3.1-flash-lite,4b3eb7,0.20103595883230746,0.20103595883230746
gemini-3.1-flash-lite,4cdee3,0.536766990515976,0.5344631884627176
gemini-3.1-flash-lite,4d3cc1,0.5943830270188188,0.5943830270188188
gemini-3.1-flash-lite,4d78ff,0.48081515334251074,0.48081515334251074
gemini-3.1-flash-lite,4b9fd2,0.22495552144279302,0.22495552144279302
gemini-3.1-flash-lite,4bcfc3,-0.013457522653924872,-0.013457522653924872
gemini-3.1-flash-lite,48582c,0.06255993912896028,0.06255993912896028
gemini-3.1-flash-lite,4d987b,0.23860388704883997,0.23860388704883997
gemini-3.1-flash-lite,4cd989,0.27699576500278933,0.27699576500278933
gemini-3.1-flash-lite,4de4af,0.23273952911864995,0.2155182360934491
gemini-3.1-flash-lite,4e729d,0.14515111485432847,0.14515111485432847
gemini-3.1-flash-lite,4e81ec,0.27004340892671447,0.27004340892671447
gemini-3.1-flash-lite,4d17b7,0.39787577618341674,0.3285738522026772
gemini-3.1-flash-lite,4f2d13,0.6469076529150535,0.6469076529150535
gemini-3.1-flash-lite,4f357d,0.37735274328697715,0.37735274328697715
gemini-3.1-flash-lite,4f5fe8,0.5310637528382283,0.5310637528382283
gemini-3.1-flash-lite,4ea758,0.5161123051587342,0.5161123051587342
gemini-3.1-flash-lite,4e2a75,0.5675660112890692,0.5675660112890692
gemini-3.1-flash-lite,4e3225,0.17820514108242222,0.17820514108242222
gemini-3.1-flash-lite,4e14f5,0.2282836573472356,0.2282836573472356
gemini-3.1-flash-lite,4f9082,0.4633758868879759,0.42062231896655145
gemini-3.1-flash-lite,4dae22,0.3941715631961795,0.3941715631961795
gemini-3.1-flash-lite,4fbc40,0.6336050718097047,0.6336050718097047
gemini-3.1-flash-lite,4fa3d2,0.07445606651627565,0.07291886605583939
gemini-3.1-flash-lite,5062ba,0.2342464036337124,0.2342464036337124
gemini-3.1-flash-lite,5009b5,0.19301547343059117,0.19301547343059117
gemini-3.1-flash-lite,4f3f84,0.4959004033401283,0.4959004033401283
gemini-3.1-flash-lite,510093,0.38550066724581267,0.38550066724581267
gemini-3.1-flash-lite,5073f5,0.2618183460945802,0.2618183460945802
gemini-3.1-flash-lite,50ebe2,0.4298515445918939,0.4298515445918939
gemini-3.1-flash-lite,4f4f19,0.5060672777722907,0.5060672777722907
gemini-3.1-flash-lite,4f7447,0.2725350825337921,0.2725350825337921
gemini-3.1-flash-lite,510db4,0.4063196457677781,0.4063196457677781
gemini-3.1-flash-lite,511f7b,-0.05056429340105472,-0.05321901615488495
gemini-3.1-flash-lite,51582e,0.40699024129052686,0.40699024129052686
gemini-3.1-flash-lite,511db2,0.22940442299696517,0.22940442299696517
gemini-3.1-flash-lite,51e73b,0.4298180054687628,0.4298180054687628
gemini-3.1-flash-lite,512240,0.5806665868972711,0.5806665868972711
gemini-3.1-flash-lite,51f12a,0.3595236628495274,0.3595236628495274
gemini-3.1-flash-lite,509783,0.1190117608677726,0.1190117608677726
gemini-3.1-flash-lite,50802a,0.5393771217576544,0.3670076604104312
gemini-3.1-flash-lite,51e1ce,0.4430328333649288,0.4430328333649288
gemini-3.1-flash-lite,51f811,0.3965159039991249,0.3965159039991249
gemini-3.1-flash-lite,51f8bb,0.42325867876530365,0.42325867876530365
gemini-3.1-flash-lite,529ce0,0.768646289230411,0.768646289230411
gemini-3.1-flash-lite,52fbfe,0.3620683288256914,0.3620683288256914
gemini-3.1-flash-lite,51fd1b,0.36961744112219963,0.36961744112219963
gemini-3.1-flash-lite,52658e,0.008709820904385584,-0.04875516848016663
gemini-3.1-flash-lite,529401,0.2603693515158646,0.2603693515158646
gemini-3.1-flash-lite,52a3d2,0.2736240952698025,0.30336117154609066
gemini-3.1-flash-lite,52b67f,0.2805969182943717,0.1999709138981593
gemini-3.1-flash-lite,533099,0.7999003331339263,0.7999003331339263
gemini-3.1-flash-lite,5305a4,0.5730009811325687,0.315384079186759
gemini-3.1-flash-lite,536e7f,0.44630808381001924,0.44630808381001924
gemini-3.1-flash-lite,538ccc,0.37099671313401983,0.37099671313401983
gemini-3.1-flash-lite,540107,0.4518717721722204,0.4518717721722204
gemini-3.1-flash-lite,544816,0.35091001967380897,0.35091001967380897
gemini-3.1-flash-lite,53faa2,0.05142873154769225,0.05142873154769225
gemini-3.1-flash-lite,538c08,0.3360328476487679,0.3360328476487679
gemini-3.1-flash-lite,5300d8,0.09956719200466231,-0.015770064315266626
gemini-3.1-flash-lite,533daf,0.45232355761016996,0.45232355761016996
gemini-3.1-flash-lite,54bc51,0.198003761668945,0.198003761668945
gemini-3.1-flash-lite,520b4a,0.009123560051930268,0.009123560051930268
gemini-3.1-flash-lite,54f52f,0.09795434735673657,0.09795434735673657
gemini-3.1-flash-lite,51db8e,0.13547189481736743,0.13547189481736743
gemini-3.1-flash-lite,55251b,0.5452471251896072,0.5452471251896072
gemini-3.1-flash-lite,55079d,0.12442067617629836,0.12442067617629836
gemini-3.1-flash-lite,555c68,0.3323251728857653,0.3323251728857653
gemini-3.1-flash-lite,548c01,0.28567800221970985,0.24455384469825636
gemini-3.1-flash-lite,55c555,0.35313569208551066,0.35313569208551066
gemini-3.1-flash-lite,55d16d,0.3352551620175629,0.3371835736503272
gemini-3.1-flash-lite,55b7b4,0.20045066861501173,0.20045066861501173
gemini-3.1-flash-lite,55d981,0.3191308665555221,0.3191308665555221
gemini-3.1-flash-lite,557221,0.4214516130303695,0.5681382917340402
gemini-3.1-flash-lite,55aa06,0.2823139017891889,0.2823139017891889
gemini-3.1-flash-lite,55ce87,0.5664169422547388,0.5664169422547388
gemini-3.1-flash-lite,54d9cf,0.2551539823327247,0.31169436085898794
gemini-3.1-flash-lite,563395,0.1982299194337374,0.1982299194337374
gemini-3.1-flash-lite,56d63a,0.5174759106362047,0.5174759106362047
gemini-3.1-flash-lite,56ed0e,-0.005528308227883703,-0.005528308227883703
gemini-3.1-flash-lite,576a9f,0.6128307929016351,0.6128307929016351
gemini-3.1-flash-lite,5620ab,0.42177877542381814,0.42177877542381814
gemini-3.1-flash-lite,574bac,0.23563619031382407,0.23563619031382407
gemini-3.1-flash-lite,57bb95,0.4028298269507563,0.4028298269507563
gemini-3.1-flash-lite,57879f,0.4180496546078963,0.4105876741658899
gemini-3.1-flash-lite,56669a,0.34613594437229805,0.34613594437229805
gemini-3.1-flash-lite,56ea71,0.22671910902373163,0.22671910902373163
gemini-3.1-flash-lite,567366,0.08001778355969805,0.11336234531325845
gemini-3.1-flash-lite,57f74a,0.2112897946078412,0.2112897946078412
gemini-3.1-flash-lite,583824,0.009830177161975921,0.009830177161975921
gemini-3.1-flash-lite,5887a5,0.032291909221034754,0.032291909221034754
gemini-3.1-flash-lite,579621,0.4621758524727971,0.467252058033233
gemini-3.1-flash-lite,58a60d,0.7329315595839818,0.70078862338492
gemini-3.1-flash-lite,591218,0.3753007225107714,0.3753007225107714
gemini-3.1-flash-lite,58033d,0.29485898839740765,0.29485898839740765
gemini-3.1-flash-lite,501b73,-0.030927720602022358,-0.030927720602022358
gemini-3.1-flash-lite,58e0a1,0.6096012412629856,0.6096012412629856
gemini-3.1-flash-lite,5845fb,0.33471837316083697,0.26711513147690547
gemini-3.1-flash-lite,587857,0.3226939684848109,0.32476231767586816
gemini-3.1-flash-lite,592a12,0.6975592996173698,0.6975592996173698
gemini-3.1-flash-lite,592d83,0.46828312130093996,0.46828312130093996
gemini-3.1-flash-lite,592b58,0.43467362993284264,0.43467362993284264
gemini-3.1-flash-lite,598d81,0.4750972761668964,0.4750972761668964
gemini-3.1-flash-lite,58b56c,0.5376601697120408,0.5376601697120408
gemini-3.1-flash-lite,5a19e3,0.11291576577323957,0.11291576577323957
gemini-3.1-flash-lite,59cb6e,0.14631362523611224,0.14631362523611224
gemini-3.1-flash-lite,591317,0.15518181699620653,0.15518181699620653
gemini-3.1-flash-lite,59354f,0.33482012658609056,0.33482012658609056
gemini-3.1-flash-lite,5a6a69,0.42745820253254163,0.42745820253254163
gemini-3.1-flash-lite,5a5935,-0.11766953338236427,-0.11766953338236427
gemini-3.1-flash-lite,599a18,0.21119059065976992,0.21797813461835508
gemini-3.1-flash-lite,5a6efa,0.19097008311149277,0.19097008311149277
gemini-3.1-flash-lite,5a64a8,0.20752851184109544,0.20752851184109544
gemini-3.1-flash-lite,59b238,0.14582794052027145,-0.09684395986530625
gemini-3.1-flash-lite,5aa40c,0.15537267672544872,0.15537267672544872
gemini-3.1-flash-lite,5a97ec,-0.02352917036411799,-0.02352917036411799
gemini-3.1-flash-lite,5ac518,0.344586896707079,0.344586896707079
gemini-3.1-flash-lite,5b04c4,0.17526725294425205,0.17526725294425205
gemini-3.1-flash-lite,5b5a0c,0.43031116171312156,0.43031116171312156
gemini-3.1-flash-lite,5ad367,0.11902300476191607,0.11902300476191607
gemini-3.1-flash-lite,5baa74,0.22047490367958397,0.22047490367958397
gemini-3.1-flash-lite,5ae7ba,0.45885847933712054,0.45885847933712054
gemini-3.1-flash-lite,5b51c9,0.6059821102733649,0.2217955030323846
gemini-3.1-flash-lite,5badb5,0.22334893399366856,0.22334893399366856
gemini-3.1-flash-lite,5b5e85,0.4919552252135839,0.5017703879050018
gemini-3.1-flash-lite,5b9261,0.5375806593221529,0.5375806593221529
gemini-3.1-flash-lite,5b0cba,0.19967650683347032,0.19967650683347032
gemini-3.1-flash-lite,5c0bcf,-0.22823005362265764,-0.22823005362265764
gemini-3.1-flash-lite,5bf483,0.500894893746398,0.500894893746398
gemini-3.1-flash-lite,5be5fa,0.2862395920857797,0.2862395920857797
gemini-3.1-flash-lite,5c5b71,0.4114411093092432,0.4114411093092432
gemini-3.1-flash-lite,5bcc14,0.2036103876880419,0.32281884285895235
gemini-3.1-flash-lite,5c88b8,0.3417757673740496,0.22679951432503645
gemini-3.1-flash-lite,5bfe3d,-0.014520770443772712,-0.014520770443772712
gemini-3.1-flash-lite,5d4c5e,0.04890780776628546,0.04890780776628546
gemini-3.1-flash-lite,5bdff0,0.4558904934896265,0.4558904934896265
gemini-3.1-flash-lite,5d66d2,0.4162637107709518,0.4162637107709518
gemini-3.1-flash-lite,5db7bc,0.5746570963259517,0.5746570963259517
gemini-3.1-flash-lite,5dbe49,0.5275672245581587,0.5275672245581587
gemini-3.1-flash-lite,5dd542,0.5106544611041195,0.5106544611041195
gemini-3.1-flash-lite,5e22c9,0.5834191645834006,0.5834191645834006
gemini-3.1-flash-lite,5d7115,0.2617449810564605,0.2617449810564605
gemini-3.1-flash-lite,5cadcf,0.5151943271189134,0.5151943271189134
gemini-3.1-flash-lite,5e0dee,0.3201677575042208,0.3201677575042208
gemini-3.1-flash-lite,5d47cf,0.2176599201390177,0.1219448781006781
gemini-3.1-flash-lite,5ee443,0.47122769020702837,0.47122769020702837
gemini-3.1-flash-lite,5cfc08,0.374518420452066,0.5395845527372127
gemini-3.1-flash-lite,5eb5e5,0.6366853935308279,0.6366853935308279
gemini-3.1-flash-lite,5d7024,0.4758122919943246,0.4758122919943246
gemini-3.1-flash-lite,5f1d69,0.21992333832579686,0.21992333832579686
gemini-3.1-flash-lite,5e2ff9,0.36876431933200393,0.36876431933200393
gemini-3.1-flash-lite,5efd27,0.23748901218247565,0.16793729360289228
gemini-3.1-flash-lite,5ea384,0.41981110727156773,0.12764903711372555
gemini-3.1-flash-lite,5fc8c2,0.5717997484501725,0.5717997484501725
gemini-3.1-flash-lite,5fb771,0.15319576301371873,0.15319576301371873
gemini-3.1-flash-lite,5f07a6,0.08293757559040335,0.08293757559040335
gemini-3.1-flash-lite,5fd00b,0.5116292970172542,0.5116292970172542
gemini-3.1-flash-lite,5fcb22,0.04323340414672879,0.04323340414672879
gemini-3.1-flash-lite,5f4902,0.5319085776735973,0.6210279658047205
gemini-3.1-flash-lite,5fe2ce,-0.0065536876969554125,-0.0065536876969554125
gemini-3.1-flash-lite,60593d,0.23384970542773142,0.23384970542773142
gemini-3.1-flash-lite,586b04,0.052228680471673616,0.052228680471673616
gemini-3.1-flash-lite,6047d3,0.39461649453827213,0.39461649453827213
gemini-3.1-flash-lite,5f562b,0.1750786984128137,0.1750786984128137
gemini-3.1-flash-lite,60ab80,0.4976367942435444,0.4976367942435444
gemini-3.1-flash-lite,609262,0.5655207684823591,0.5655207684823591
gemini-3.1-flash-lite,60caa9,0.3378216863666802,0.3378216863666802
gemini-3.1-flash-lite,61707e,0.17259961679973,0.17259961679973
gemini-3.1-flash-lite,6177fb,0.4031050117124811,0.4031050117124811
gemini-3.1-flash-lite,6193f8,0.1545623409570867,0.1545623409570867
gemini-3.1-flash-lite,605f70,0.34353840579832773,0.34353840579832773
gemini-3.1-flash-lite,60fd02,0.27749238691728007,0.27749238691728007
gemini-3.1-flash-lite,61a325,0.20248079337771469,0.07125875552544246
gemini-3.1-flash-lite,61a9f0,0.23379717354155716,0.23379717354155716
gemini-3.1-flash-lite,60b012,0.5013327891925357,0.47452125784154475
gemini-3.1-flash-lite,628715,0.17342244927806677,0.17342244927806677
gemini-3.1-flash-lite,623ccb,0.46608623255897497,0.46608623255897497
gemini-3.1-flash-lite,614eae,0.1834264749334555,0.1834264749334555
gemini-3.1-flash-lite,61ea3d,0.45340196592452486,0.45340196592452486
gemini-3.1-flash-lite,62f428,0.3285097532858735,0.3285097532858735
gemini-3.1-flash-lite,6294a2,0.392153449938535,0.392153449938535
gemini-3.1-flash-lite,631068,0.3429421984616623,0.20017823445121685
gemini-3.1-flash-lite,631570,0.3560029710211935,0.3560029710211935
gemini-3.1-flash-lite,61e6d0,0.009313378200719286,0.009313378200719286
gemini-3.1-flash-lite,63508a,0.39309184250329965,0.39309184250329965
gemini-3.1-flash-lite,641719,0.10707267122991056,0.10707267122991056
gemini-3.1-flash-lite,624c91,0.3485372405372468,0.3684239139863755
gemini-3.1-flash-lite,628c6e,-0.00779641822868034,-0.00779641822868034
gemini-3.1-flash-lite,575851,0.0327427394416651,0.0327427394416651
gemini-3.1-flash-lite,62fedf,0.2149877524771006,0.2149877524771006
gemini-3.1-flash-lite,65576e,0.5459047752306299,0.5459047752306299
gemini-3.1-flash-lite,63de16,0.5113500029738556,0.4923746308571834
gemini-3.1-flash-lite,6428b2,0.25774190436395833,0.23608334803457035
gemini-3.1-flash-lite,6457e0,0.23226047561260593,0.23226047561260593
gemini-3.1-flash-lite,658f2d,0.7192016402053474,0.6755736589247111
gemini-3.1-flash-lite,6581b4,0.23426398241355834,0.23426398241355834
gemini-3.1-flash-lite,65a2cf,0.23677399806166557,0.23677399806166557
gemini-3.1-flash-lite,63aef5,0.5866902571714107,0.4451272070277259
gemini-3.1-flash-lite,65b50e,-0.05056610540591915,0.06501455811027401
gemini-3.1-flash-lite,66058d,0.1931854459894476,0.1931854459894476
gemini-3.1-flash-lite,660b15,0.49733006341122465,0.49733006341122465
gemini-3.1-flash-lite,67225a,0.53045163807338,0.53045163807338
