image_id,category,gt_entropy_bits,gt_entropy_norm,height,width
d48310,web,17.436700616431246,0.8733291098324792,800,1280
c10e6e,web,17.817236916690817,0.8965696376575654,800,1200
f4a513,web,18.217287397458584,0.95200481597446,800,720
457f63,poster,18.800125059691723,0.888058179630342,1152,2048
ac484e,poster,19.358766251990133,0.9144466147457403,1152,2048
3364ed,web,18.488707570425323,0.9260718985779881,800,1279
d205d8,desktop,17.788235415949472,0.9077108349021058,668,1187
adf8ec,desktop,17.215328427165865,0.8721908318096372,666,1313
e3d6fa,web,18.2861936736754,0.9336854064950119,768,1024
00b8f8,desktop,17.809502700893066,0.9173730316522785,667,1047
862f3a,desktop,17.79320166948899,0.92853378395321,594,988
432066,desktop,17.941968405211192,0.9157134439696849,667,1186
76b63f,desktop,17.77689061710479,0.9185214926123668,668,1003
90888b,desktop,18.147346565611727,0.9378721558075238,668,1000
f9e25e,desktop,17.42936624907731,0.9456348560810883,667,530
f76fca,desktop,17.823028638998984,0.902777427665775,665,1319
d70468,mobile,17.561218924384676,0.9250679896834517,960,540
75361f,mobile,20.037688049463917,0.9549165369306223,1920,1080
f08c55,mobile,19.72743413966471,0.9401310692467608,1920,1080
e624e7,mobile,20.063127037203422,0.9561288579336872,1920,1080
07e9bb,mobile,20.463648411120445,0.9752161140284726,1920,1080
741c3a,mobile,19.4764421857374,0.9281697907374805,1920,1080
6eb290,mobile,19.488187297036127,0.9287295160400981,1920,1080
d5493d,poster,18.62297731701615,0.9484956122083136,1050,775
b80cf5,poster,19.144272235426897,0.942066323706609,900,1456
e277d3,poster,18.381311020147855,0.9491358398136878,719,940
1a2169,mobile,18.745998713022708,0.8933597592774413,1920,1080
aabc06,poster,19.19177466467655,0.927287644963255,1133,1500
9e68c7,poster,17.181815938094473,0.9320616880560342,506,700
dc537b,mobile,19.38217391319388,0.9236773397053317,1920,1080
db81dc,web,17.937144535307723,0.9373650209210156,800,720
bd7a8b,poster,18.226989496485736,0.9197405750038834,1320,700
074c75,web,18.281034969347594,0.9322473297345154,800,1000
3d5500,web,18.05025284370884,0.9216383663253985,768,1024
5badb5,web,18.9265578957043,0.947949633525985,800,1280
ea57c5,web,18.445836505843076,0.9238723729983073,800,1280
d2f771,poster,19.77357325035721,0.9423298758002304,1920,1080
a069b7,web,18.270628909378566,0.9317166693186555,800,1000
2a1907,web,17.646077421486602,0.9010013381867256,768,1024
fb6dd3,web,18.42111171746921,0.9405742654238376,768,1024
db86c2,desktop,16.54342713564411,0.9401799378353988,581,341
773f17,web,18.578612428851834,0.9305225461703553,800,1280
056cfb,desktop,17.47656539091416,0.9068358101482449,665,952
7d5fb2,desktop,17.944419990651102,0.9155672602512182,668,1189
48a71e,desktop,17.64359099295602,0.9201150668595515,666,889
0ef9b2,desktop,17.565146739526288,0.896580453061746,666,1186
37c0ca,desktop,19.05775454704041,0.9244591533347573,1005,1598
370302,desktop,17.3910962285229,0.8999752470321066,669,981
0f85bd,desktop,17.91459219690919,0.9147335283390878,664,1184
6d4031,desktop,17.736583730998372,0.9053311374576641,666,1186
61e6d0,mobile,20.012199232992828,0.9537018412883431,1920,1080
3dbc95,poster,21.45163120949291,0.952652824759351,2261,2656
e228f3,mobile,19.437296631461905,0.9263042692744898,1920,1080
71a0b1,mobile,19.59228376987729,0.9336903400187326,1920,1080
733bb9,mobile,19.620365242531626,0.935028591345572,1920,1080
6b1bcd,mobile,18.578066433999524,0.885356774605366,1920,1080
bc25a7,mobile,19.03370573909378,0.9070707321355972,1920,1080
c40b98,mobile,19.254401063706105,0.9175881937596801,1920,1080
71bc07,poster,21.529009132783692,0.9339097924795787,3508,2480
65a2cf,poster,16.959737794144942,0.8841303896525772,581,1024
927918,mobile,19.17916518207165,0.9140027508000959,1920,1080
f491f4,mobile,19.75401084893737,0.9413976095341938,1920,1080
f1bad6,poster,15.700820097135068,0.9229894356501727,310,426
f2cbaa,poster,19.083592974682986,0.9290043206646669,727,2100
1a5c70,poster,16.58836799652684,0.9194000922971188,450,600
25d2e6,poster,18.234269116129866,0.9530171011554621,920,625
de4fee,poster,17.359071230693992,0.8761109786752285,720,1280
4e729d,web,17.640297693310714,0.8876659936113496,800,1200
d50a8b,poster,20.01567701546017,0.9529218345397872,1650,1275
a33aac,web,18.409142067988007,0.9220345069104092,800,1280
60fd02,poster,19.2912916726661,0.9442005066560347,1414,1000
439c14,web,18.306125890241187,0.9211707030146872,800,1200
8087da,web,18.099981937691147,0.9065500097381965,800,1280
1acfdd,web,18.302642749993066,0.9167004155230374,800,1280
53faa2,web,17.92905562150839,0.8979890479574932,800,1280
95ce3a,web,18.16982147876447,0.9100479710542954,800,1280
6b2df3,web,18.270582513812666,0.9150946566045145,800,1280
edbb42,web,17.537324850915635,0.8954484773851303,768,1024
34558c,desktop,17.71905029790216,0.929662389870173,668,818
fb8701,desktop,17.76272012147712,0.9011387664296956,666,1289
7bed0d,desktop,18.44866062646453,0.9415283736994926,668,1185
592a12,desktop,17.767839309369563,0.9269879946737235,666,884
a42ac8,desktop,18.431322104757566,0.9421514671341927,666,1163
2bb7d4,desktop,18.289451653616435,0.9335061049384183,667,1185
c33956,desktop,17.75098603159137,0.9257955372141435,669,884
f13c2f,desktop,18.009891562357797,0.9229577966071443,632,1184
08a5d7,desktop,17.45231209905681,0.8987465135613352,668,1049
368917,mobile,19.517420740767474,0.9301226657279056,1920,1080
c29a4e,mobile,20.398126121319727,0.9720935822316997,1920,1080
ddca3f,mobile,19.533552019455577,0.9308914183276606,1920,1080
49e81b,mobile,19.839928355268647,0.945492096253672,1920,1080
a0f84b,mobile,20.430737082635552,0.9736476909776196,1920,1080
b80952,mobile,17.513959586376703,0.922578521213578,960,540
7527bb,mobile,17.656726103618595,0.930098997762941,960,540
a7f12f,poster,16.777168408666533,0.9046280568059029,520,736
93749b,poster,16.589894244693244,0.9320859501197087,380,600
a93c69,poster,18.576363120820055,0.9439194608649634,1400,600
f60132,mobile,19.536900097221,0.931050974401058,1920,1080
46e99f,poster,17.81225644675999,0.9485432419584989,803,560
f33d51,poster,16.94438986904575,0.9180151023280801,500,720
eec240,mobile,20.13598150713097,0.9596008122804859,1920,1080
c40a65,poster,18.609467175017244,0.9404175961967826,800,1132
e9f7f7,poster,16.486388973084942,0.9126960296717889,428,640
557221,poster,19.826981555267796,0.9448751032457648,1920,1080
029a48,web,18.141346644548328,0.9251238781352185,800,1000
24425e,web,18.402755438566764,0.926033135923581,800,1200
a15dc1,web,18.899453050801107,0.9465920687783776,800,1280
27c37d,poster,19.523316991690017,0.9222194689097807,1152,2048
3ae6bb,web,17.899744715976148,0.8965209911501902,800,1280
09d330,poster,20.698937225531505,0.9077391150382798,3095,2364
d69abb,web,18.08712792613862,0.9059062077532977,800,1280
f7344c,web,18.27765743969376,0.9154490091198088,800,1280
3ae59a,web,18.279961398475827,0.9198540965727765,800,1200
fe670b,desktop,17.099357047999494,0.8859893876696496,666,969
ce9bfe,web,17.94405132007642,0.9029509831055051,800,1200
da1d78,desktop,16.878603064172037,0.8999838711749979,670,660
2adbfe,web,18.111204346298823,0.9113621822636191,800,1200
bf97aa,desktop,17.69907145361311,0.9028071217211134,671,1188
1f1fff,desktop,17.312801556803684,0.9195363052045515,586,794
2cb6b4,desktop,17.105718961515464,0.879859341443802,666,1069
a05750,desktop,18.312775228334182,0.934638501989004,667,1186
e2af38,desktop,17.300407016009277,0.8832320333536828,666,1183
4587b5,desktop,17.211603354944,0.8750240011525398,622,1341
39fd3b,desktop,17.392763138439143,0.9022136940958482,667,953
d93532,mobile,20.39158453346001,0.9717818361655064,1920,1080
ab7961,mobile,20.475431317253474,0.9757776404826102,1920,1080
c6c08a,mobile,20.129302719015715,0.9592825277956606,1920,1080
c9133b,mobile,20.18669454078656,0.9620175938151668,1920,1080
7ee781,mobile,20.371948931465134,0.9708460814511298,1920,1080
0f81ca,mobile,20.17734455597691,0.961572010717319,1920,1080
837df2,poster,17.18538071504753,0.9270148785552338,490,777
55d981,poster,19.239067854696312,0.9664412856021034,1229,800
26c4ef,mobile,18.899901301814168,0.9006941446990833,1920,1080
fd7c30,mobile,19.25742598626053,0.9177323495406775,1920,1080
88a176,mobile,19.703337894063097,0.9389827379948659,1920,1080
9199de,poster,18.073460587255752,0.9554932898178896,800,618
e9465f,poster,18.380675922482418,0.9540972367569037,900,700
e70774,poster,19.570989517399063,0.9244713675681745,1152,2048
b434fb,poster,18.839447100222415,0.8899156278984871,1152,2048
b901b1,web,17.96982123490322,0.9175315619951548,768,1024
8ff998,poster,18.977308808108845,0.8964277769909867,1152,2048
88c9d1,poster,19.17008648357741,0.9135700961293297,1920,1080
3478a7,web,18.522657491225516,0.9320666494481137,800,1200
441395,web,17.983643613933793,0.9182373268915679,768,1024
3cf90e,web,18.428530714552632,0.9230056005718549,800,1280
7ce6d3,poster,20.27966387255057,0.9532970750466067,1951,1299
24776f,web,18.26566928435806,0.9314637516261067,800,1000
95b733,web,18.701603696896864,0.9367355493113024,800,1279
c68139,web,18.565386337996756,0.9299126241449329,800,1279
882e01,web,18.684989878892566,0.935850533717654,800,1280
f3e3f8,desktop,17.80428552042316,0.9063639690783648,667,1228
b49400,desktop,17.449178288589096,0.9056698748130072,666,947
d6cc23,desktop,16.990324529248714,0.8672818556538148,665,1187
2675a8,desktop,17.535739381009957,0.8948262861357388,668,1187
a04c36,desktop,18.202746919958912,0.9290679136447609,666,1187
9e8ff1,web,18.761361664296594,0.8951915604363891,1080,1886
86c651,desktop,16.685146427010753,0.851851125429632,664,1186
3aced2,desktop,18.019838283618842,0.9135487974234613,751,1154
14c026,desktop,18.206838839981394,0.9290716306547977,668,1187
4fbc40,desktop,16.66866840781998,0.8576662117113814,668,1061
af49df,mobile,17.553391372571465,0.9246556596708729,960,540
01ca85,mobile,17.66851299145572,0.9307198927408501,960,540
00d34f,mobile,18.583313574019712,0.8856068324346175,1920,1080
b3ddb5,mobile,19.051051020537834,0.907897339279483,1920,1080
9fad4b,mobile,19.152365888811858,0.9127256030448929,1920,1080
79672d,mobile,20.235318157156726,0.9643348020301377,1920,1080
67522f,mobile,19.511600330328292,0.92984528810997,1920,1080
d9a22e,poster,17.124605813945266,0.935580711365085,655,494
6d15ce,mobile,19.73826977188065,0.9406474523926386,1920,1080
f1e37f,poster,16.41889568201271,0.9173744286070223,444,550
4d987b,poster,17.64496911884154,0.9205292293744226,651,905
42a9cb,poster,19.050565047597317,0.9656287161599166,1448,600
dd8251,mobile,19.756712213803837,0.9415263458423401,1920,1080
5baa74,web,16.729763580015035,0.9139133513333794,450,720
8b6299,poster,19.536690748738504,0.9428599106115932,1440,1200
c5ea52,poster,18.83209603609209,0.9022368308861398,1200,1600
85e5ac,web,17.855285392758056,0.9330871997372923,800,720
665c4e,poster,19.412613377329073,0.9251279635301087,1920,1080
1c27b9,web,17.87076645800477,0.8992632630319278,800,1200
9204ba,poster,19.462828297497587,0.91936217516933,1152,2048
5e0dee,web,17.640356413775145,0.92433817572056,772,720
bd57a3,web,18.41503838048891,0.922329827766171,800,1280
eede0a,web,18.200372708255355,0.9293034238684491,768,1024
d23a34,web,17.506638303798177,0.8927567196665275,800,1000
4bb6dd,desktop,16.98927113665085,0.9376451979997215,365,780
f23e97,poster,22.26313881565258,0.9287172908554971,3448,4772
e20a6e,desktop,18.4930206741164,0.9438377812536553,667,1186
eed0db,desktop,18.135472768163062,0.9258967522603805,664,1186
0a87be,web,18.156616508305067,0.9093865910518305,800,1280
a9ccfc,desktop,17.905608835707227,0.9207980375961295,668,1069
05890e,web,18.10963613867115,0.907033547015889,800,1280
147ff4,desktop,17.06194704461614,0.9316814687968061,666,489
ed8647,desktop,17.888682870603567,0.915517859173249,669,1139
bf66e8,desktop,17.686001463130523,0.9202747476269116,668,913
de5446,desktop,17.594834586921223,0.9052576685573239,668,1062
55251b,desktop,17.3952218696645,0.8967016265237259,668,1035
00ee0c,poster,23.438680931652918,0.9505223620359572,5130,5163
74edd4,mobile,20.058221703851242,0.9558950892511131,1920,1080
9ba547,mobile,19.58793765485305,0.9334832214580581,1920,1080
3efe00,mobile,19.682221242418393,0.9379764023432501,1920,1080
2b30aa,mobile,17.407887869211876,0.9169910075801314,960,540
548c01,mobile,19.673108681611616,0.9375421339293145,1920,1080
f1be04,mobile,19.889602993913677,0.9478593920111016,1920,1080
f735e9,mobile,20.020539370198804,0.9540992990648389,1920,1080
4e2a75,mobile,19.289770240932448,0.9192737481084499,1920,1080
62fedf,mobile,20.38454722221923,0.9714464658941079,1920,1080
8f669a,poster,19.118487793674262,0.9360707549811094,938,1500
a47405,poster,19.502098467695234,0.9212171732477348,1152,2048
d1f254,poster,17.624415163617858,0.9226720988242932,750,750
91138f,poster,20.266762395478608,0.9700347289474194,1947,1000
628c6e,poster,19.613846421384476,0.9390571353206073,1224,1584
d7535a,poster,19.425415923846693,0.9175949334975554,1152,2048
05a1ad,poster,19.418533295491237,0.9492070337278531,1200,1200
07a2c8,web,18.36627742294041,0.9241975493281113,800,1200
d20ff4,web,18.232185153640525,0.9132230717665505,800,1279
33d2a6,web,18.410299730475277,0.9400222098866604,768,1024
cad727,web,18.2977895688651,0.9342774880570406,768,1024
714584,web,18.47124243234048,0.9251448462523092,800,1280
b3bf42,web,18.65050380945675,0.9341232752767068,800,1280
268f27,web,18.38475456193302,0.9387178842571721,768,1024
609262,web,18.489481895685806,0.9260583822840162,800,1280
575851,poster,22.97041805185918,0.9569200601005209,5100,3300
58e0a1,desktop,17.854949895306788,0.9113288384095811,667,1185
e99f26,desktop,17.30626277404875,0.9271246056976938,539,772
1e27b2,desktop,17.785780729383568,0.9007015335220077,724,1215
f20200,desktop,18.172777745310764,0.9368207391201101,667,1036
c0233f,desktop,18.419579339975137,0.9404600911069301,664,1185
0dbd98,desktop,17.23768911320588,0.9026749230672729,668,839
27f3f7,desktop,18.623228369972615,0.9505882744406104,666,1186
7b8443,web,19.659821653088404,0.9378561920850952,1080,1892
bdf30a,desktop,18.452274923532677,0.9419665033311875,665,1186
235508,mobile,17.92216129180527,0.9440812615787029,960,540
8cb7cc,desktop,18.900802690013684,0.9450401345006842,1024,1024
6af818,mobile,18.358588484210205,0.8748973282247214,1920,1080
759dc4,mobile,19.834238995757822,0.9452209640018864,1920,1080
25bf7b,mobile,19.665199508332506,0.9371652141799388,1920,1080
c84d32,mobile,19.786367482518504,0.9429395980315572,1920,1080
239f23,poster,16.389383557799004,0.9154107047374902,382,642
51fd1b,mobile,19.896377228629298,0.9481822251013776,1920,1080
257df7,poster,21.30327379809755,0.9260468304876047,2550,3300
980144,mobile,20.561057613749757,0.9798582492992851,1920,1080
b4a191,poster,18.435657140772257,0.9503531483038162,960,720
325d49,poster,16.39482335230453,0.9156676188266045,409,600
f63992,poster,17.75023859752487,0.9173328574099464,696,960
f7b72e,poster,18.484589826082715,0.9301694326474634,687,1397
319181,mobile,19.520376211693787,0.9302635117204666,1920,1080
df1857,poster,18.197445507464277,0.9402726609257112,680,985
0616a4,mobile,19.88215779720028,0.9475045835399458,1920,1080
813384,poster,21.611811218333045,0.9544208820718487,3641,1800
486fbb,web,18.320245224984134,0.9354240644734216,768,1024
c4b8a0,web,17.491211645152443,0.9140613176985226,800,720
f48d0e,poster,19.787534354904402,0.939911191951051,1240,1754
27b0cb,web,17.732392639911744,0.8881892071591484,800,1279
d375a8,poster,21.672241273379377,0.9535411244809818,3474,2000
3cc438,web,18.890138392230647,0.9461255377151518,800,1280
d59f99,web,17.867013030007442,0.9337000663456861,800,720
bb4af5,web,17.436953103923635,0.9112258575429792,800,720
42941c,web,18.424753535744408,0.9228164179805591,800,1280
55c555,desktop,18.20875589882738,0.9289311389002282,732,1087
333ba8,desktop,17.8819856747674,0.9077339285786405,627,1358
ff561b,desktop,18.600882271024936,0.9492250048859622,667,1188
57879f,web,17.746688800463936,0.9061385131480577,768,1024
b2b7a2,desktop,17.71207835329888,0.9040803057415352,666,1186
947b62,desktop,17.410782775489135,0.8886030505393459,667,1186
6a8c97,desktop,17.750396030651743,0.91341576353608,669,1058
003eb9,desktop,17.545371854218352,0.8953733742066187,668,1186
d7d901,web,17.922669237254265,0.9139723525588505,800,1000
78b10c,desktop,18.141789701576414,0.9257522565656564,668,1187
df8ad2,desktop,17.84868322979809,0.9065652330475639,825,1024
16e611,mobile,17.245192430015422,0.9084207401336533,960,540
510093,mobile,18.01589426148416,0.9490188100598911,960,540
849f25,mobile,19.665960872498506,0.9372014977686914,1920,1080
13f898,mobile,19.008658350774112,0.9058770732037719,1920,1080
cbb7ad,mobile,19.842420626784484,0.9456108680041415,1920,1080
05490b,mobile,19.567662701401673,0.9325169977955065,1920,1080
544816,poster,17.227070018903078,0.9388965207712252,404,826
e1f7b0,mobile,19.620920795296065,0.9350550667812905,1920,1080
b516e1,poster,17.914252770133505,0.9442917237392408,767,670
0fc384,poster,16.401489964334473,0.9043005389777501,465,620
f29bd9,poster,16.711942120695905,0.9054215214947484,500,720
76dc6b,poster,17.765234991856094,0.9141971975448504,702,1008
7e5b71,poster,16.93276663100862,0.9453259105870688,478,516
eae3c4,mobile,19.50423969221778,0.929494509365599,1920,1080
ef8863,web,17.692641948572223,0.9245877267491686,800,720
7ba4bc,mobile,19.585450638215057,0.9333647001341718,1920,1080
3839b1,web,17.85657377249886,0.9106017928159745,800,1000
2a5307,web,17.98164763249486,0.9247433223901861,697,1024
c642a8,web,17.116701848162222,0.9170833963779771,577,720
73d5d7,web,18.23362353799245,0.9310011973380624,768,1024
9cb812,web,18.288558111606996,0.91599497674912,800,1280
5d7024,poster,19.2680516339297,0.9101615443898343,1152,2048
9466ef,web,17.98379516837867,0.918245065198183,768,1024
2ef49e,desktop,15.897289782374148,0.8703634742597305,493,639
c05a14,web,18.627229155365633,0.9373287324223556,800,1200
69cd24,desktop,18.244794876724228,0.9314203122970873,664,1187
e102af,desktop,17.878592570651982,0.9101147410360103,663,1236
998d69,desktop,16.97460861325624,0.8663418061068303,667,1186
8ea477,desktop,17.416666782754575,0.9074907668343561,667,898
c15cd3,web,19.392205588570945,0.9372476016352316,894,1893
0eef1f,desktop,17.75904249817646,0.9062211577562092,668,1187
07b304,desktop,17.683006428044003,0.9023288204996022,667,1189
919716,desktop,18.063044448920664,0.9223837492982562,665,1181
038d71,desktop,16.869492515500593,0.8823344445187922,666,855
e254a8,mobile,18.043636423163584,0.9504801770552437,960,540
a4d2a8,mobile,17.84685218234941,0.9401142222297172,960,540
88fed8,mobile,19.066380083735773,0.9086278614788122,1920,1080
e4f360,mobile,18.784456657064304,0.8951925119708167,1920,1080
23f03c,mobile,19.836080459944988,0.945308720862865,1920,1080
591218,mobile,17.300931328900436,0.9113568843364417,960,540
9073f0,mobile,20.124281014264668,0.9590432133149419,1920,1080
a6c640,mobile,20.27758021536542,0.9663488436784846,1920,1080
c0ad6f,poster,17.29370433661389,0.9446009165717033,760,427
e86e77,poster,15.53798383990113,0.916330888089922,424,300
c53dc2,poster,18.452707542114002,0.9376361584539362,800,1050
af24f8,poster,16.692053895398423,0.927150601223782,438,600
f0773e,poster,18.878446476207323,0.966849472013734,1258,600
becb10,mobile,19.50575758959333,0.9295668463189289,1920,1080
fd395b,poster,16.891690206859717,0.9512722002314418,500,443
5a19e3,web,18.202243769063212,0.928229346825186,800,1000
e856d3,poster,19.631452266100858,0.9355569548037447,1920,1080
f29c75,web,18.42907200732869,0.9230327115918047,800,1280
3a6075,web,17.331069556808345,0.8838035342565908,800,1000
563395,web,18.4047422748776,0.9261331142265928,800,1200
6f5978,poster,20.76984184682006,0.9633587969279809,3076,1005
1d99c7,web,18.573371167357518,0.9346185794946495,800,1200
188089,web,18.220292330104805,0.9168515280342925,800,1200
3628ee,web,17.790297949452796,0.8910392747816812,800,1280
c9898c,web,18.09087169970828,0.910339036325136,800,1200
20beb4,desktop,18.274288266634237,0.9328352166715816,666,1185
7e305e,desktop,17.247038085106528,0.9014479206983167,666,863
e6b882,web,18.172752296560375,0.9278931371909044,768,1024
f06889,desktop,18.042669117158166,0.9207513902442259,668,1186
dbdbed,poster,21.877323506120245,0.956714335986841,3292,2324
5aa40c,desktop,18.04878881444614,0.9246198066362434,634,1186
d667b6,desktop,18.242609734056643,0.9310125554752778,668,1185
9fb0eb,desktop,18.324513109972425,0.9356519726409323,663,1186
179165,desktop,18.639002106186258,0.951557816507002,665,1185
890d33,desktop,17.40855209225444,0.9324708269701443,540,772
030bb3,desktop,17.59526808219423,0.9048765315070735,667,1070
2c29d4,mobile,19.77497099151253,0.9423964865858794,1920,1080
bfd9c4,mobile,19.428396073130923,0.925880104055569,1920,1080
509783,mobile,20.39255529323874,0.9718280987165457,1920,1080
56ea71,mobile,19.944276105243226,0.9504648951013362,1920,1080
ad1260,mobile,19.479688790093785,0.92832451099169,1920,1080
23981a,poster,16.20480555009116,0.9340453463119184,477,350
3a0d2b,mobile,18.154846586493665,0.9563383673475632,960,540
f4e7f3,poster,21.900803368174344,0.9500548562232356,2480,3507
468f66,poster,18.945577572859023,0.9309112852543826,1338,1000
72aff7,mobile,19.53231837007843,0.9308326275036841,1920,1080
7afd03,mobile,19.689874665692358,0.9383411340643149,1920,1080
381869,mobile,20.089276022983473,0.9573750146202118,1920,1080
0bce2b,poster,18.16652111011912,0.9466397048149647,893,670
7f0091,poster,18.659964818150215,0.95768152224602,1366,537
0186f0,poster,19.845849734420135,0.9457742856389562,1920,1080
203a7b,poster,21.71223016165552,0.9427758357062124,2573,3329
82dad4,web,18.14651044694618,0.9088804220371403,800,1280
caf6d3,poster,19.40355707152769,0.9246963760060444,1920,1080
a0c0ff,poster,19.7416757163622,0.9325340413353941,1152,2048
82e138,poster,19.117611264684164,0.9030552192972662,1152,2048
d6ac76,poster,19.542423922855882,0.9313142179665257,1920,1080
362dcc,web,18.59352771346169,0.9312695884301134,800,1280
96db53,web,19.60243928061433,0.9351188115385687,1080,1892
e017a7,web,17.434949079479225,0.9182229348765365,722,720
acfa9a,web,18.335869358989804,0.9362218262258424,768,1024
822454,web,17.87243099350271,0.8993470230445064,800,1200
fe193f,poster,22.0567548607428,0.9568831565302419,4167,2085
ba46a0,web,18.278125923494834,0.9332734705426061,768,1024
4de4af,web,18.124418264499262,0.9120271112819848,800,1200
be0882,desktop,17.73011520916686,0.9048011755924712,668,1186
8e3198,desktop,18.225843545666564,0.9301568921614107,668,1185
e6c62e,web,18.511073861513342,0.9314837571207364,800,1200
9780b8,desktop,18.387596691695837,0.9358438122491278,668,1230
c90ca1,desktop,16.834208307604023,0.8594613991121257,664,1186
ef9433,desktop,18.35323944065243,0.9367490495103902,666,1187
6dc873,desktop,18.336697789914126,0.9331976071841908,668,1231
74db3f,mobile,17.50728492650491,0.9222269218049032,960,540
bb1ef8,desktop,16.91569795575685,0.8631863675811559,668,1187
8a1565,desktop,18.043110135778797,0.9208754663484678,667,1186
2c6579,desktop,17.63780237787877,0.9002454807982996,667,1185
dd173b,mobile,17.15717377978064,0.9037842034457425,960,540
18f09a,poster,17.248881602629606,0.9441867945812987,669,472
150e9a,poster,18.338666501715142,0.9318413989162567,800,1050
92159f,mobile,19.551567505842563,0.9317499647742026,1920,1080
e348b5,mobile,19.240198014483134,0.9169113329090484,1920,1080
7b3c72,mobile,19.68976966020264,0.9383361299202063,1920,1080
aff6c9,mobile,19.17988527012447,0.9140370673334197,1920,1080
94d9ed,mobile,19.767832598901784,0.9420562991783163,1920,1080
22651b,mobile,20.065541616234626,0.9562439271692662,1920,1080
287cec,poster,17.701193013751627,0.9146806999812307,664,1008
1f1736,mobile,19.410677006168747,0.9250356837801662,1920,1080
7dec89,poster,19.10913943101079,0.9585821125713633,1566,640
74cb9f,poster,18.659278900451227,0.9397852887887305,1100,862
e60745,web,17.479574014912007,0.8976923568441805,710,1024
2d86fb,web,17.93481892362167,0.898277706896762,800,1280
6dacc6,poster,17.88514445798595,0.8523348684820342,1080,1920
ed1239,web,17.83462059258768,0.9106282737039182,768,1024
e64d79,poster,19.572391663643863,0.9327423613322798,1920,1080
091b5e,web,17.924841981711513,0.9225128408126057,690,1024
aef7af,web,18.600879970597823,0.931637831271532,800,1280
79dba2,poster,19.425138500276855,0.9257248610863738,1920,1080
ffb688,web,18.8295310112171,0.9430899754677872,800,1280
61707e,web,17.794261405468518,0.9298981887433883,800,720
9dd545,poster,19.011441287775114,0.906009696915496,1920,1080
5fb771,web,18.412323392491977,0.9265145987353494,800,1200
82361c,desktop,17.562814032522358,0.8964057492353088,666,1187
d4430e,desktop,17.395518920255444,0.8879772730037933,666,1185
9ea1e5,desktop,16.952126709592996,0.8727061771916704,669,1052
5d4c5e,desktop,17.914335768312114,0.9146580712305475,668,1178
d613ea,web,18.16161928611098,0.9138990797933124,800,1200
6cb077,desktop,17.66448544485242,0.9118885082631674,661,1026
312489,desktop,18.15359268835051,0.9233772370898864,809,1024
742a95,desktop,17.726098009563724,0.9047521501494827,667,1185
37ad54,desktop,17.912294986141756,0.9141422568103442,667,1187
2f8185,desktop,17.882332852201174,0.9127706319896001,666,1186
fc7118,mobile,17.677422616533363,0.9311892228593855,960,540
1b307f,mobile,19.20850833968263,0.9154011290151532,1920,1080
0ce287,mobile,19.268039865597054,0.9182381648260745,1920,1080
5cadcf,mobile,19.780340388367307,0.9426523706897397,1920,1080
857721,mobile,19.345834477948042,0.9219455467173727,1920,1080
dc351a,mobile,19.781257104188814,0.9426960577206718,1920,1080
d355a9,mobile,19.409320371373358,0.924971031960181,1920,1080
4288cb,mobile,19.71979715725353,0.939767121031843,1920,1080
f7d1cb,poster,15.223482717680728,0.8605621005876086,340,622
51582e,poster,18.167823861702296,0.9511205914027002,750,750
eadf4b,mobile,20.163128863155432,0.960894547323057,1920,1080
38d067,poster,17.05116441140264,0.8944453146301861,535,1024
d2d386,poster,17.338349888370836,0.9083948159958117,600,928
83c9ba,poster,18.004564138040955,0.9399472013025234,898,650
87b278,poster,18.051632608059943,0.8960718772266858,1208,960
8f7ad5,web,18.239312119558306,0.9312916539353444,768,1024
35aa58,poster,19.194994365698744,0.9440730780516896,1320,1000
5fe2ce,web,18.276412330662946,0.9331859752087844,768,1024
458458,web,17.937887902552088,0.9225911656011352,696,1024
5a5935,web,18.481336660747502,0.9256504226054895,800,1280
5845fb,poster,19.643575096850387,0.9361346807134684,1920,1080
14f8a2,web,17.984427574275422,0.9182773555789652,768,1024
4cd863,web,18.060009943054933,0.9437857605920781,800,720
f9fed0,poster,19.927634502820553,0.9469295523590665,1674,1292
c74797,desktop,17.413768546049276,0.9102527335796238,669,858
ab09c3,desktop,17.643816816782845,0.9004965284284975,667,1186
e74016,web,18.356627075180867,0.9194561827671215,800,1279
9faf29,desktop,17.849179519218495,0.9196220237695842,665,1047
c98506,web,19.457476834736458,0.9282034930842425,1080,1892
84dc61,desktop,17.32642946699688,0.8843406847658483,666,1187
8c2c62,desktop,17.760235789753757,0.9106981534616924,667,1113
1d0e96,desktop,17.510526645926568,0.9023580711582498,667,1041
9378c2,desktop,17.96080389106198,0.9209193742844266,626,1187
22dd48,desktop,17.946016051435983,0.9304349404991074,666,961
25c458,mobile,17.887250928952678,0.9422422970215032,960,540
a7789f,web,18.765772595741318,0.8953367027422335,1080,1888
91b127,mobile,18.157401943904187,0.9564729752784166,960,540
4d17b7,mobile,20.30280508646174,0.9675509607337236,1920,1080
a80be1,mobile,20.294704633867916,0.9671649253727893,1920,1080
8c6298,mobile,19.690131251127927,0.9383533619059179,1920,1080
09942c,mobile,19.51897957046429,0.9301969533529088,1920,1080
18f66d,mobile,19.264931989785836,0.9180900558227038,1920,1080
c75d3f,mobile,19.194172586078615,0.9147179440013911,1920,1080
417f2b,mobile,19.731605648662136,0.9403298667784803,1920,1080
69b497,poster,17.313883912882005,0.9215495841180193,783,578
