model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max
gemini-3.1-flash-lite,mobile,6e09d5,-0.17524527505658946,-0.1782677611170233,-0.17103299702953903,0.0018799476224382482,0.001821956982085761,0.0019177880244534416,10.60161836018008,10.601374744229744,10.602026614521247
gemini-3.1-flash-lite,mobile,6eb290,0.7347144442420799,0.7040748362349196,0.7749637082676446,0.5508814332569406,0.525483517100657,0.5802415593443432,1.7120373682746752,1.3542178401299365,2.0959316494849434
gemini-3.1-flash-lite,mobile,6f401f,-0.08174165066011917,-0.08477558739014769,-0.0756737772000621,0.0,0.0,0.0,9.746776366117174,9.746774165982979,9.746777466184271
gemini-3.1-flash-lite,mobile,700a42,-0.13831839807108265,-0.14660852210989467,-0.13203688899463578,0.0053875333672888,0.005353834646961739,0.005419513341013224,9.013299174380235,9.01264740781085,9.014286804256308
gemini-3.1-flash-lite,mobile,70d755,0.4127037889059724,0.3564454568341719,0.4509207915329844,0.35456585053337,0.28866680608227197,0.404785363882575,3.6869263656263196,3.1353712623003376,4.359551738262619
gemini-3.1-flash-lite,mobile,70e38d,-0.03827648074871535,-0.049299368925383266,-0.032765036660381386,0.00012722308584927784,0.0,0.00038166925754783355,9.646248192010425,9.643525559725711,9.647609508152783
gemini-3.1-flash-lite,mobile,71a0b1,0.5424513433056593,0.5393060255536704,0.5467843566866486,0.40547484413186635,0.3860414047826365,0.42755227660595907,3.179971093684665,2.917297130585139,3.318982070894652
gemini-3.1-flash-lite,mobile,72aff7,0.17102144133631933,0.12136787572283325,0.24249570510047755,0.29470391481495734,0.2507075854858886,0.32167257036862024,4.035617099745873,3.5646901783006704,4.68467149837285
gemini-3.1-flash-lite,mobile,731c85,-0.10372181618160087,-0.10939545436083045,-0.09321521119412807,8.224564751756554e-05,7.644449879623785e-05,9.296576656370778e-05,9.302550506450673,9.302500378355733,9.302578276654135
gemini-3.1-flash-lite,mobile,733bb9,0.24009851104707094,0.21836456026522655,0.25506333835361217,0.3703139182239865,0.3625837609894701,0.37451799663388724,2.244040833062282,2.2305281188689987,2.257872479005118
gemini-3.1-flash-lite,mobile,741c3a,0.2700813061241314,0.2454654166206824,0.3039128102965154,0.3477138901147511,0.32150178542133445,0.369370545799131,3.229724517889325,2.886240703670466,3.650613901645197
gemini-3.1-flash-lite,mobile,74db3f,0.5446915533792575,0.4017133034650852,0.6546678511818818,0.5479674834241697,0.49099273854032327,0.5926245729249341,1.4760730302448144,1.3806786736293808,1.6005854384027571
gemini-3.1-flash-lite,mobile,74e427,-0.09907205530727604,-0.102865866095917,-0.0947100401887076,0.00019787640358189546,0.00019000765188144201,0.0002021472824105941,9.21333183792577,9.2133146843132,9.213362480100345
gemini-3.1-flash-lite,mobile,74edd4,0.21922399453694794,0.18746053837150856,0.28230668993189284,0.37194032069198485,0.3205034221960703,0.42475829109268165,2.812712642125368,2.1490201603539396,3.337825366991482
gemini-3.1-flash-lite,mobile,7527bb,-0.15497988048248354,-0.1628539433077058,-0.14215307139515118,0.006094748034724692,0.005933293373454737,0.006301611527442181,10.65848065687083,10.656843883644397,10.659797300094848
gemini-3.1-flash-lite,mobile,75361f,0.11407761987819913,0.04397480492014215,0.1929173613232943,0.26516793505420105,0.2285777812373993,0.3152073699735196,4.200226578286581,3.4521064017414846,4.826495548663944
gemini-3.1-flash-lite,mobile,755429,-0.06557992525866309,-0.07212207231648428,-0.06064781825489852,1.512693066480171e-05,1.4613261433051914e-05,1.5599261263616973e-05,9.691931616310836,9.691929208991692,9.691934594818413
gemini-3.1-flash-lite,mobile,756eac,0.20342254284490846,-0.06050595121094024,0.7170495469566762,0.16707467124976175,6.396679897106966e-05,0.501083892447347,7.0506064559231705,1.8387402539735682,9.65656685241381
gemini-3.1-flash-lite,mobile,757ade,-0.11670450302194783,-0.1293663930242993,-0.1078828643076698,0.00666539903327297,0.0065452513478654354,0.006800016627741434,9.002131025147582,9.000851007493365,9.003247450892108
gemini-3.1-flash-lite,mobile,759dc4,-0.08963189360822599,-0.09442031075127147,-0.08606693055662107,0.0028111999123960267,0.002762219108609251,0.0028978451546635706,9.25066522360247,9.249602075496526,9.251299895741576
gemini-3.1-flash-lite,mobile,763161,0.6163056977222489,0.589797552210684,0.6668887080710497,0.6188963016156749,0.598537422731248,0.6442521438065829,0.7444586487750428,0.7232651988038639,0.7554675451185555
gemini-3.1-flash-lite,mobile,76e1d9,0.05540600705140219,0.022741504753910985,0.08768415676141435,0.20884175817364695,0.041926242519169765,0.3051103382014329,5.6113902895239685,3.708602446726001,8.817913043999324
gemini-3.1-flash-lite,mobile,78666b,-0.12446684861063312,-0.12898263933721232,-0.1203439721528816,0.00792884816429673,0.007843126320264732,0.008084804806503018,9.092884320198703,9.091461341443246,9.093678983547953
gemini-3.1-flash-lite,mobile,79672d,0.265853401196031,-0.13067268691175368,0.46532564385153063,0.3346123509139279,0.0006821353692843716,0.5022564308784087,4.172484168193022,1.760237558250728,8.992583604022782
gemini-3.1-flash-lite,mobile,7a9967,0.08386473984537195,-0.10059777723145044,0.19493562715038132,0.2410444411951448,0.023645506793636122,0.356380720516516,5.134309764975778,2.9204736515360383,9.014020760666252
gemini-3.1-flash-lite,mobile,7afd03,-0.07543183051094532,-0.07918735096549319,-0.06973631060772514,0.008431970693566798,0.008185867286933214,0.008845274871827905,9.27343594154444,9.270003001070245,9.275530578614967
gemini-3.1-flash-lite,mobile,7b3c72,0.1253948573666475,-0.10169846531301893,0.2437392301281357,0.24067816392117689,0.0,0.36522058239124255,5.171346808427923,2.930420117753231,9.379030394008144
gemini-3.1-flash-lite,mobile,7b6c15,0.12682957905567233,-0.05234111751185862,0.4823333887756516,0.16919916204675778,0.002470207008905716,0.5023549643148568,6.963155271392402,1.1202287707363674,9.88604302711975
gemini-3.1-flash-lite,mobile,7ba4bc,0.44645149285454017,0.43350754321447155,0.45900768903102973,0.38414834608391385,0.36435094802393836,0.3967289715847242,2.675184263396968,2.5736266728035577,2.8236146258899995
gemini-3.1-flash-lite,mobile,7c4cae,0.05214260021491494,-0.1469873049616907,0.19103344337454958,0.21732815351935383,0.0031691506865502003,0.3365915950605118,5.273638685331843,3.389977062061064,8.739826942463129
gemini-3.1-flash-lite,mobile,7c5f7f,0.09671748287287647,0.03440511961125667,0.13890688961962813,0.3242169226733653,0.23649866099206085,0.40366810099961586,3.5956143762834416,2.3192452168257125,5.097703356595337
gemini-3.1-flash-lite,mobile,7db957,0.40050466400191215,0.38530858896736586,0.429412681331796,0.4597025929854746,0.45404541811164906,0.469277157901559,1.3384332895676023,1.2800687409958653,1.4451873373496102
gemini-3.1-flash-lite,mobile,7dea7a,-0.09549609629753965,-0.09736627904813745,-0.09384733908779075,0.001819529502016294,0.001663587635501631,0.0020113739475962657,9.341682429230037,9.339403076338545,9.343587643543973
gemini-3.1-flash-lite,mobile,7decae,-0.0831442507758129,-0.08670755093209812,-0.07782531528644623,0.0,0.0,0.0,9.53162056816889,9.531619621869265,9.531622016841958
gemini-3.1-flash-lite,mobile,7e3369,-0.15409414822936823,-0.1699297863874104,-0.12813057888245677,0.0026858915776235433,0.0024747756346445047,0.0028266266492834096,10.693607379479188,10.692589203630824,10.695168541882806
gemini-3.1-flash-lite,mobile,7ee34f,-0.06993536251846542,-0.07003443035042728,-0.06973722685454173,0.0016955359165175422,0.001693486799413183,0.0016965604750697216,9.340072113707848,9.340061928909131,9.340092483305282
gemini-3.1-flash-lite,mobile,7ee781,0.023709086885239344,-0.046282398589309826,0.10459622487810699,0.40326939477305995,0.3922641175317061,0.41094378005512355,2.4964369474280717,2.1604290685722995,3.084504740213228
gemini-3.1-flash-lite,mobile,7f957a,0.7119705274938185,0.5551122218825879,0.8000979449512529,0.6533970416892302,0.5674417305249505,0.7009280853119395,0.994134195496364,0.8031236014950461,1.3051330877823732
gemini-3.1-flash-lite,mobile,804d56,-0.08037438431200426,-0.09326313802883517,-0.07056601569011967,2.195456968536275e-05,2.0520260781952795e-05,2.31076299607986e-05,9.348309052985977,9.348293500619052,9.348325724254966
gemini-3.1-flash-lite,mobile,80e107,0.3419055389903131,0.2962243565197721,0.3876948196756837,0.41253704321686646,0.3995656808632958,0.42796098062204435,1.9302178116396753,1.779728962659878,2.0416769924339717
gemini-3.1-flash-lite,mobile,8118a1,0.1703737930756135,0.10132865087128054,0.23224288902047197,0.4118913527035703,0.38319988723325693,0.43406382025772816,2.2741572413375954,1.970280944050646,2.774054824797573
gemini-3.1-flash-lite,mobile,81f2f3,-0.09861141547989195,-0.09954948393382158,-0.09806974528001117,0.0,0.0,0.0,9.415833768683862,9.415833022773079,9.415834222246218
gemini-3.1-flash-lite,mobile,83d7ce,0.4839803761527222,0.370263133289757,0.6299440864998875,0.45769032550666267,0.4099417790646654,0.5199633246630316,1.792235218544997,1.1291892577356824,2.2579972614932835
gemini-3.1-flash-lite,mobile,840bb8,0.11368974224343063,0.104085692468125,0.1228739592350806,0.3076212177558903,0.30007521083483035,0.3125426168874712,3.4366329173872194,3.349716469759544,3.5089380210104046
gemini-3.1-flash-lite,mobile,849f25,-0.10373821504519865,-0.11365664045174197,-0.09579385238527358,0.00017052787200696147,0.00016343492498371113,0.00017913484884288296,9.393939180198956,9.393890808862052,9.39397885724894
gemini-3.1-flash-lite,mobile,857721,0.35919128528234073,0.3236824834579498,0.3795654570702345,0.4165039721804353,0.3936072127935034,0.43122226415731374,2.4530250316250872,2.3024458645206094,2.7463273626311135
gemini-3.1-flash-lite,mobile,862bf5,-0.06667554378445602,-0.0716302380575356,-0.06412131535427278,0.0014169051210472466,0.001313082703762324,0.0015367198096350382,9.450605371197645,9.449404923868343,9.451504113987951
gemini-3.1-flash-lite,mobile,86d1d4,0.01930206443668271,-0.10229977144681339,0.254528498864827,0.1457951067435108,0.003255780357713478,0.4305951317005291,6.9746720989671145,2.4770794140164067,9.224958472562044
gemini-3.1-flash-lite,mobile,8770ed,0.37935556784771934,0.2803664960385159,0.48136346904921756,0.40646758191239996,0.366592049097417,0.46653522430441596,3.201994352019046,2.4687338240974137,3.6924618878905466
gemini-3.1-flash-lite,mobile,87b0c1,-0.11487809164208013,-0.12101027629576515,-0.10299761868810739,0.0,0.0,0.0,9.478403008267122,9.478402139543237,9.47840468681743
gemini-3.1-flash-lite,mobile,884333,0.4567356439156356,0.38989442769867866,0.5265232905563991,0.5248526155710459,0.5065699068064698,0.5457988192112033,1.3911012112782222,0.9447495712643161,1.6569428511324629
gemini-3.1-flash-lite,mobile,88a176,0.1612328923147843,-0.09851523035687079,0.3106031691115164,0.24580267024812294,1.55854928418236e-05,0.38978778516445994,4.998170093294571,2.2854200317036932,9.369631797384528
gemini-3.1-flash-lite,mobile,88fed8,0.628987410645729,0.6132570124090115,0.6481833258318099,0.4896515325264669,0.4778477779452519,0.5110024188877176,2.4347452761124218,1.9844064355455333,2.8340595068005054
gemini-3.1-flash-lite,mobile,8a530f,-0.0782010643902276,-0.08526553981414181,-0.06599947254512913,0.008164827865936563,0.008075119539504199,0.00831264635163241,9.085279330238071,9.083433977859153,9.086435059654747
gemini-3.1-flash-lite,mobile,8a770a,0.40156049658025167,0.39132217391264346,0.4116586619697409,0.3930259236502334,0.34312413967975613,0.42528938777219827,2.670764249201047,2.0829288471911074,3.688352569687403
gemini-3.1-flash-lite,mobile,8afe09,-0.10230113975637677,-0.10497027921922271,-0.10036503228119159,0.009475973499609935,0.009414911010923349,0.00959520493551998,9.108278376293162,9.106584471800991,9.109125803453436
gemini-3.1-flash-lite,mobile,8b41ed,0.36891560293439785,0.35489774282793407,0.3817020868943673,0.3897414554240696,0.36367452988167664,0.42199157958670036,2.5381114480909663,1.9800059454309755,3.0649693154793463
gemini-3.1-flash-lite,mobile,8c6298,-0.11126037093641272,-0.12299376315990035,-0.09849894528196171,7.089239576874548e-05,5.73229504579481e-05,8.58633513157864e-05,9.378061485121377,9.37797659028808,9.378149052232324
gemini-3.1-flash-lite,mobile,8c765a,0.034007480918728794,-0.10933354607168447,0.311954009162452,0.11148953092323094,0.0,0.3344685927696928,7.506157361100982,3.907544689002101,9.305464750084717
gemini-3.1-flash-lite,mobile,8ce365,-0.13288567921911087,-0.14644267889628318,-0.12463164627984691,0.0006522240069703863,0.0006295011099985695,0.0006697461433387724,9.040128319714377,9.040028910008196,9.040282696491493
gemini-3.1-flash-lite,mobile,8cf0d4,-0.15369673880634982,-0.1603685604658286,-0.14529512309658005,8.626079980010787e-08,6.526777888249214e-08,1.2253376086693365e-07,8.963118057616999,8.96311618060087,8.963120356316335
gemini-3.1-flash-lite,mobile,8e4e71,0.40135866791196423,0.30953823300936867,0.46124559491208766,0.5102238794778717,0.47140155365720526,0.5401074249187281,1.0417941762619831,0.9641962451217452,1.1578920780041493
gemini-3.1-flash-lite,mobile,8f38c9,0.11488653757938379,0.013887055939702266,0.16538627839922457,0.3813649842207572,0.3076249570032329,0.41823499782951934,2.437273469847514,2.022699170925994,3.266422067690554
gemini-3.1-flash-lite,mobile,90181f,-0.1163756916363669,-0.13666361600964733,-0.0803395446869492,0.15811027166568956,0.09696459087565319,0.270779851804343,6.1070963011302455,3.740868992314496,7.338068066192966
gemini-3.1-flash-lite,mobile,906624,0.37414654406830433,0.30605289584632145,0.47954503174988355,0.4899381722038148,0.4662738917030388,0.5301349261779204,1.5579208954397412,1.4408435847913572,1.681422741165182
gemini-3.1-flash-lite,mobile,906fd8,-0.07490829224754754,-0.09381179854042077,-0.0382332623352796,0.0,0.0,0.0,9.696348334252873,9.696310130766847,9.696424244234791
gemini-3.1-flash-lite,mobile,9073f0,-0.01370700651447424,-0.06188381157915977,0.02817294571796254,0.3412669157683717,0.32804684660220673,0.34879079769418914,3.1243750345818637,2.923386604593931,3.250956455101615
gemini-3.1-flash-lite,mobile,917a4f,-0.049787290868304024,-0.13047489833174947,-0.00815641907253683,0.2438517784840856,0.09369908749556624,0.3260466016924955,3.803066456255537,2.0184993834685097,7.0030881057508925
gemini-3.1-flash-lite,mobile,91b127,-0.22785944278769435,-0.23634582794024997,-0.2169230908386226,0.01365267011470564,0.012965718390011564,0.014122397995328126,10.051786090223759,10.0434497741312,10.063757227958401
gemini-3.1-flash-lite,mobile,91c8f3,0.5166102842468997,0.4805418008698154,0.5349573254392689,0.4785338504402039,0.440654165877737,0.4978440163289149,1.8106919451840184,1.686565398595973,2.0560076803454637
gemini-3.1-flash-lite,mobile,91d919,0.38077071037881555,-0.11541396814359382,0.7571353344221675,0.3918340201767445,0.00024785047299476893,0.6619213726576042,4.297982686745517,0.5621132492134762,11.501146262594744
gemini-3.1-flash-lite,mobile,92159f,-0.05337559861502363,-0.05870888929609617,-0.047450873354229706,0.01208851275804852,0.011425537801507311,0.012564696490529005,9.277967629491018,9.267122688795045,9.288592752761446
gemini-3.1-flash-lite,mobile,927918,-0.0686741593003344,-0.07055318093914818,-0.06564170502536809,0.003548996810801208,0.0034971639910950456,0.0036262778966191004,9.677540874874927,9.676909156376393,9.677965537932579
gemini-3.1-flash-lite,mobile,93562f,-0.13845259785631275,-0.14017126002330463,-0.13735594785652344,0.0038912206690531665,0.0037640223150593203,0.003976749144259656,8.997854620502078,8.996954668087184,8.999111209192485
gemini-3.1-flash-lite,mobile,935ba3,0.335059676335222,0.2690504268789539,0.4480931684086128,0.4792543664708879,0.4277882474172481,0.5437047400452164,1.6106872879287994,1.2204368799594603,1.9891104650289275
gemini-3.1-flash-lite,mobile,93f7fb,0.14293184258356922,0.09720624966432961,0.16579463904318903,0.3615301016188877,0.35045644654910313,0.36706692915378003,2.6183619635077062,2.6170041373573927,2.619040876582863
gemini-3.1-flash-lite,mobile,943fdb,0.37167240657308637,0.2842220480017736,0.4746121038311343,0.3637379179318863,0.3128939408796976,0.41579979632485375,2.6181340418759054,2.4122467430215226,2.7856456527206257
gemini-3.1-flash-lite,mobile,94b1bc,0.34064265238706604,0.3347261654830378,0.3496076823867231,0.4705872578174679,0.461461444887185,0.47697607422461213,1.5827481137355697,1.5232016486992999,1.6132766433788555
gemini-3.1-flash-lite,mobile,94d9ed,-0.10271134422596313,-0.10715733634284129,-0.09697018324212786,0.014424115668019238,0.005377911581127306,0.019570021371302884,8.774640459818498,8.541272567275222,9.224597261013876
gemini-3.1-flash-lite,mobile,94e7b4,0.11615333593940214,0.09265868432055435,0.12991682784582423,0.373429791229386,0.3377097065545331,0.41036085499302555,2.034724271678234,1.6353597899033847,2.4460030171315656
gemini-3.1-flash-lite,mobile,95d2d7,0.30652534993472563,0.2633507817035714,0.3380381763992617,0.4440354250715004,0.42271152111966104,0.45594951608471807,2.2139134890588514,1.9217972103211067,2.4863768021320127
gemini-3.1-flash-lite,mobile,95fc3f,0.13049787172597097,-0.11370941998200186,0.2765974749743516,0.27465323283272275,0.0017369891445944787,0.43219973014239327,4.508536649634382,2.176271390149517,8.970717632696324
gemini-3.1-flash-lite,mobile,9620b2,0.24783823220402315,-0.06544420292003207,0.45815804853863773,0.26507027779291503,0.008682402076533379,0.4141822507353651,4.892447039859664,2.5476497141033745,9.39905743005695
gemini-3.1-flash-lite,mobile,964429,-0.10964470711153858,-0.11180983155134813,-0.10814066786873901,0.0005141535932312478,0.0004988724802629087,0.0005265027833088922,9.263394292465154,9.263329198321081,9.263473675763947
gemini-3.1-flash-lite,mobile,96d95b,-0.15176560916981707,-0.15647876292526927,-0.1468294598350394,0.002063622765136107,0.002045826201927653,0.0020925759384767184,10.812705226409392,10.812231500892816,10.812944868034439
gemini-3.1-flash-lite,mobile,97c1a1,0.4487527106922255,0.43407661225613703,0.4661579648368546,0.5039178193291033,0.4974534317629431,0.5160525820959266,1.4291574376382392,1.359287219023613,1.504787969391331
gemini-3.1-flash-lite,mobile,980144,0.09467028905954077,-0.019685438834508358,0.15184815300656532,0.43737667157929455,0.4131036190683919,0.44951319783474586,2.190309969526363,2.118990439719701,2.3329490291396873
gemini-3.1-flash-lite,mobile,991446,-0.027391836951607847,-0.02739183695160785,-0.027391836951607837,0.011161954397455242,0.01116195439745524,0.01116195439745524,10.589329071950063,10.589329071950063,10.589329071950063
gemini-3.1-flash-lite,mobile,992c50,-0.11000141186091444,-0.1129853681716905,-0.10691066692383264,0.0,0.0,0.0,9.280271131318345,9.280269717273846,9.280272691693334
gemini-3.1-flash-lite,mobile,9951b0,0.3478777291785331,0.3337410373618893,0.3595260242436451,0.4086255672450343,0.3917680562571072,0.417741852749724,2.497960618058979,2.2663059803925343,2.8590822992300264
gemini-3.1-flash-lite,mobile,9aa231,0.4888006728726841,0.4288787888236654,0.5437578002280747,0.5923241985618447,0.5742114036160897,0.6102573075297976,1.4733735776690038,1.0106923093769664,1.8492854285414984
gemini-3.1-flash-lite,mobile,9ba547,0.3776601856456406,0.3545840751867325,0.41112492803397327,0.389308182718026,0.37879658973951835,0.3962508645384755,2.6535282241912443,2.484918352413367,2.8553059157734135
gemini-3.1-flash-lite,mobile,9bf988,-0.11074565227705778,-0.11255670054507899,-0.10848465052941066,7.035969611953259e-05,6.77976958746911e-05,7.336871627628325e-05,9.375876174013634,9.375861284983053,9.37588401379805
gemini-3.1-flash-lite,mobile,9c07ef,0.36282381977715367,0.30433793439595436,0.4250232829784711,0.46389006242449954,0.44117796117477426,0.502639452156886,1.696548296377892,1.3568477092156856,1.8990773064529787
gemini-3.1-flash-lite,mobile,9d1757,0.39388810900178495,0.38229703217338795,0.41284814711227624,0.4957333501367325,0.4781815910946862,0.5057622173181276,0.9836099147524969,0.8088328411946902,1.2486759776645813
gemini-3.1-flash-lite,mobile,9d3bb4,-0.18617069467814004,-0.19214942291446718,-0.17985121558621,0.004089274330704826,0.003995636585477419,0.0041722330714772425,10.540758278976645,10.540067288644181,10.541347723258344
gemini-3.1-flash-lite,mobile,9e5962,-0.0798177912842611,-0.08218730531294224,-0.07639792889072403,0.0,0.0,0.0,9.67546976174652,9.675468798099894,9.675471678557958
gemini-3.1-flash-lite,mobile,9ec0f6,0.5531437465411926,0.4865856954734148,0.6440148381816146,0.578838410231484,0.5260771983514068,0.6341773677648804,0.7546726315190316,0.614292542620296,0.8548743221934583
gemini-3.1-flash-lite,mobile,9fad4b,0.0565302610547907,-0.08418361412619527,0.33642212008945604,0.13550395046389682,0.0010367054276838902,0.4043866681731214,7.236913625447069,2.236600849318247,9.737260975563192
gemini-3.1-flash-lite,mobile,a05670,-0.010949196686657664,-0.09587848510942712,0.0904353804611432,0.07980540132679648,0.008965505274462372,0.14177052059725154,7.879569253726803,7.191520444383033,8.669425229371017
gemini-3.1-flash-lite,mobile,a0f84b,0.2684784734320906,0.20605619617830256,0.3065178224103746,0.4673676380054261,0.45136512703369674,0.4768495267499797,1.806819267619896,1.7024887546727663,1.953036520936664
gemini-3.1-flash-lite,mobile,a11833,-0.11115608031324183,-0.12439597999879257,-0.09679607013041713,0.07995816659047239,0.047493500692663254,0.13900573904068342,7.193357102921909,5.71559012726084,7.961846236319378
gemini-3.1-flash-lite,mobile,a3fb58,-0.12361575232197636,-0.12485990016941732,-0.12252700091132795,0.0015487628673834745,0.001538237917559825,0.0015556102389225723,9.211846378249815,9.211754096430075,9.21200344123361
gemini-3.1-flash-lite,mobile,a42b4e,-0.09877415407967423,-0.10850973539519719,-0.08353474092955615,8.86304908913923e-05,7.041764168181471e-05,0.00010703726567902545,9.233645023154347,9.233559257025309,9.233737988671013
gemini-3.1-flash-lite,mobile,a4ac9c,0.059689888725227735,-0.13386053031817996,0.44351576130984005,0.17853647408146378,0.0008206437170636301,0.5339525243364553,7.652214569584179,1.1523113010195432,10.902224931828787
gemini-3.1-flash-lite,mobile,a4d2a8,0.4891225982950121,0.4285256355249332,0.575864872705244,0.6071606274571356,0.590115919660748,0.636106655785432,0.6704351612745114,0.6094384297052614,0.7341965915784767
gemini-3.1-flash-lite,mobile,a4f49f,0.1549038831725921,0.11019376389696929,0.2253452698782946,0.2953008568993863,0.23326315812243859,0.37732427251233447,3.805257713223042,2.8429895007346793,4.669629767917729
gemini-3.1-flash-lite,mobile,a64332,-0.15162856825135007,-0.1554245153782739,-0.14914293203147339,0.0030618962038995476,0.0030021010814277596,0.0031358459490272344,8.939071922155055,8.938432012621973,8.939640773301846
gemini-3.1-flash-lite,mobile,a69a78,0.2790818244968642,0.21498127446902843,0.3641571035092165,0.457959155080452,0.4227401329476066,0.508488798979273,1.4330294934507037,1.2804888452563534,1.514888742112531
gemini-3.1-flash-lite,mobile,a6c640,0.1035478659774031,-0.13020159392262243,0.24201026367043205,0.2701954792150991,0.0010401802935053554,0.42303887674408147,4.517493613621656,2.080580089160518,8.958830389665493
gemini-3.1-flash-lite,mobile,a6f08e,-0.09306689165517616,-0.10634960608655229,-0.08557854543661977,0.0,0.0,0.0,9.273966227958025,9.273958322130149,9.27397285656782
gemini-3.1-flash-lite,mobile,a77bd5,-0.09983803350944127,-0.10675350781921386,-0.09109241739709487,0.0009139646503193473,0.0008636333556739247,0.0009434833713446553,9.134818945746037,9.134601023137172,9.135198332514257
gemini-3.1-flash-lite,mobile,a80be1,-0.12794160987899042,-0.13432724834351112,-0.12362401285824778,0.010064463943163288,0.009940798977429081,0.010139155910469157,8.793705980448573,8.792976678691998,8.794814246987219
gemini-3.1-flash-lite,mobile,a886c5,0.5723022841218174,0.5590757290312092,0.5789155616671215,0.5328830596063744,0.5282577229253413,0.5421337329684406,1.338940379902481,1.254090234296518,1.3813654527054626
gemini-3.1-flash-lite,mobile,a8e85c,-0.0838724672345364,-0.08507062279878776,-0.08198675145395928,0.0025833718832498696,0.0025531782600119396,0.002605887840864552,9.106600701910098,9.106327277610674,9.107031177162867
gemini-3.1-flash-lite,mobile,aa635a,-0.08094374373673381,-0.09180354416123766,-0.07342824230496148,0.0018193703242792483,0.0013200240784664264,0.0021524532434183665,9.22278888532425,9.219408271851837,9.228227326599328
gemini-3.1-flash-lite,mobile,aa6f23,-0.08249332514948503,-0.08418199616237443,-0.07990217260501303,0.0003328827547491658,0.0003226403060366605,0.0003502435756904349,9.855113060296718,9.85500417009476,9.855171123814921
gemini-3.1-flash-lite,mobile,aac709,0.44447441259391285,0.3401009209142015,0.5492688079613737,0.43986086268117264,0.40226868760413725,0.5017507911460735,2.3777980014277986,1.8337521397926881,2.9634233903365943
gemini-3.1-flash-lite,mobile,ab4d1f,0.4578099072033344,0.41448833676788815,0.49621329445747825,0.5032339331327743,0.4740194601233083,0.5358755907843099,1.6300756909854586,1.2310468285244436,1.8629134737986366
gemini-3.1-flash-lite,mobile,ab7961,-0.04950394777844421,-0.20151044862664275,0.2436973336051123,0.1345355888505967,0.005011591643635121,0.37247368538464964,6.661857405370946,2.843114899312441,8.765327178072386
gemini-3.1-flash-lite,mobile,abb05d,0.43320640751621003,0.38521709558776135,0.46773416765057063,0.4269456840035979,0.38428197171469247,0.4486024911235515,2.1057087817414963,1.851348436887776,2.5597803991044397
gemini-3.1-flash-lite,mobile,abf2a6,-0.08597028631956678,-0.0900266405841106,-0.07785757779047915,1.8434986417836824e-07,1.2226261660289566e-07,2.1539348796610457e-07,9.387521382830002,9.387519704171394,9.387524740147215
gemini-3.1-flash-lite,mobile,ad1260,-0.07341082909338051,-0.07341082909338051,-0.07341082909338051,0.001271270018609606,0.001271270018609606,0.001271270018609606,9.51123848635709,9.51123848635709,9.51123848635709
gemini-3.1-flash-lite,mobile,ad24c7,-0.1363453408447692,-0.14134034718039573,-0.13141865464582356,0.0019499103266361684,0.001916130986212725,0.0019928906814591315,9.084780520565198,9.08447864087279,9.085007663087865
gemini-3.1-flash-lite,mobile,aefca8,0.14225638571415525,0.12323795021085877,0.1767029426253839,0.3717395889696687,0.35967230761870406,0.39531190312776554,3.165244927693211,2.768582044897156,3.365104093759602
gemini-3.1-flash-lite,mobile,af0d52,-0.08656870451210126,-0.08852454130252732,-0.08474036498533051,0.012529713809410111,0.01235664793564834,0.012807811871635055,10.62963425161135,10.6256066576245,10.632428565087897
gemini-3.1-flash-lite,mobile,af423a,0.1695530209247356,0.15031948619728486,0.17948367649542646,0.36934099076293087,0.35370629938226833,0.3875635419361698,1.8881017273070946,1.656922939253289,2.163172423244693
gemini-3.1-flash-lite,mobile,af49df,-0.11462108358889293,-0.12158016928109608,-0.10531611731085165,0.0061893317174192206,0.006037228309355566,0.00639478278566908,10.67211890047808,10.670404544734591,10.673467850260417
gemini-3.1-flash-lite,mobile,af9990,0.3764967225999716,0.3256130619649875,0.4645178232998021,0.36859787743601197,0.34181410801975975,0.41466482299551244,3.0092685193649458,2.689716562441483,3.2693244711737055
gemini-3.1-flash-lite,mobile,aff2b7,-0.1536553815626557,-0.1652176043811259,-0.14619683945135728,0.0003036911817153681,0.0003018685177484112,0.0003066824454103209,10.843781917545689,10.843719590918788,10.843823140754173
gemini-3.1-flash-lite,mobile,aff6c9,0.25919999078412387,0.21116716157169232,0.32834563851766807,0.37576633847885943,0.33755006013263567,0.4271292844539877,2.623993652507434,1.7878638384725876,3.2229511524584504
gemini-3.1-flash-lite,mobile,b264ce,0.4555339325897078,0.4148299669164039,0.477352725796752,0.4423868101773977,0.4213467116109376,0.46187424293442597,2.9544599852890188,2.675670999363678,3.151007962258641
gemini-3.1-flash-lite,mobile,b32f2b,0.4443374952156638,0.40287573694469525,0.466213387472438,0.47379338546525634,0.4639630371381621,0.4791645130879914,1.571748209133151,1.5246822467081569,1.630364553398895
gemini-3.1-flash-lite,mobile,b33b46,-0.05791939617767692,-0.06198008376515228,-0.05261427450717332,0.00024600507980138044,0.0002390446988950579,0.00025320737274501436,9.491207346963645,9.491158305728103,9.49125293855302
gemini-3.1-flash-lite,mobile,b36130,-0.1008849104159948,-0.10230409032937605,-0.0997509858591777,0.0006900845839769341,0.0006849301855414549,0.0006940730698693905,9.388347063044735,9.388316548686486,9.388370679349215
