model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max,NSS_mean,NSS_min,NSS_max,AUC_mean,AUC_min,AUC_max,CC_partial_mean,CC_partial_min,CC_partial_max
claude-sonnet-4.6,web,a4d155,0.14737248189033844,0.04385456953309525,0.2167869305956875,0.3665578124785849,0.31794932149851945,0.4053814333721908,2.1713368997077183,1.7841822197073338,2.5832744359141366,0.3188495019661283,0.09937098840817729,0.4629787836280917,0.6221520036359817,0.5521697941946142,0.6619946150383231,0.1641306764281169,0.09162869250380747,0.24488780492288167
claude-sonnet-4.6,web,c3ce89,0.5881603864805243,0.477077567161167,0.7267687677456369,0.5779425823784254,0.5051444663577411,0.6497583107275149,0.6228194455677442,0.4158965371325807,0.7715101445526513,1.4628021922153618,1.1932886669511256,1.7606405930131304,0.8754567295950068,0.8572643865143529,0.894076983162557,0.4870635121463468,0.377847665955558,0.6479165642323617
claude-sonnet-4.6,web,ce9bfe,0.1609289391184939,0.1344769969290986,0.20190130166339398,0.2973926921301925,0.28561846494879906,0.32166310785849644,2.51126184581519,2.1991024018324477,2.6031094549096108,0.30850937673457873,0.24478395856697974,0.3930407734127658,0.6159025262718559,0.6031698752454007,0.6242069974644898,0.0182003670791791,-0.020750310082845103,0.03791456350861815
claude-sonnet-4.6,web,d48310,0.4209930837922757,0.28686978855666934,0.5875053943854514,0.38846027222842405,0.34518509340353387,0.43513055151126917,1.4124584161348253,1.116710762563327,1.68803710159308,0.9796190836455796,0.6079816921246334,1.3003805401691,0.7390008221580401,0.6890026152191793,0.7758246771551093,0.39972498363076736,0.2850200853973096,0.5528600987649345
gemini-3.1-flash-lite,desktop,075286,0.4925294577878894,0.37646144419319394,0.6534009265211953,0.5128835408520735,0.459281242107349,0.5823071854364145,0.8850519439051985,0.7732880665287407,1.0883675474511425,0.9338514860319475,0.729201970256381,1.1922667239330251,0.7578958989670057,0.7267630439538919,0.789434103728259,0.4442083257850958,0.316288722725235,0.6156513357072265
gemini-3.1-flash-lite,desktop,1fdbf2,-0.11532003568589451,-0.13317720044323061,-0.03780758759800565,0.0738346288076991,0.05401120062539093,0.24309037583625492,8.983931043708736,3.535832278845155,9.597901846751633,-0.18535556896518504,-0.21294376712160057,-0.06050271929991393,0.1610546283010774,0.11154111306362509,0.6044370655757136,-0.018707973045757102,-0.03457960902989398,0.062147645815742975
gemini-3.1-flash-lite,desktop,2bb7d4,0.4234831962076872,0.30553539800129126,0.5314700342204813,0.5451749046140317,0.5000579295471956,0.5912506726237912,0.8331919231044067,0.6451898016806219,1.0185948735943204,0.7852604848354475,0.5605089596804207,0.9714046498691166,0.7244068089769914,0.6892144609340307,0.7541550548703556,0.4475283497971582,0.3054937556900451,0.5131623314730026
gemini-3.1-flash-lite,desktop,2fe128,0.22681338502066567,0.03943667760597357,0.33951495884474236,0.4062908164969065,0.3075289020159809,0.4914917853578374,1.7305727561626807,0.901480609451721,2.4027612598681705,0.3376068816927837,0.048393428971851046,0.5614455845333634,0.6374681064150686,0.5658205348989465,0.7231919201408403,0.24254983238419547,0.09569338512730584,0.3444148095153173
gemini-3.1-flash-lite,desktop,3ec21e,0.7332022393157084,0.6862242911793335,0.7796911231456576,0.6524502126513603,0.6231286839835497,0.6867470710244761,0.4895021514706963,0.4451185540715705,0.5686081657359698,1.3634730559261494,1.2761323961055995,1.4412576934688688,0.8168268571359574,0.8048729116160498,0.8287442271455512,0.7163550058615764,0.6740149233802232,0.7680999238694043
gemini-3.1-flash-lite,desktop,5a6a69,0.23430161069864278,0.04389029765094479,0.39652243036054813,0.37421650606241175,0.12765181438157247,0.5209416767634016,3.558389156597298,1.0325646937958983,8.92766645778904,0.395455780455509,0.09933916245549818,0.6678503100692744,0.5111405458443264,0.1570752573611482,0.6986314602655056,0.26281667257906427,0.15824937025812544,0.36906580205357753
gemini-3.1-flash-lite,desktop,67225a,0.22461705230172554,-0.06159853984425069,0.58671032651697,0.34727592996946977,0.13110146112073054,0.563067825111539,2.008611601830458,0.7051400781100399,3.69390651087243,0.4228572022937322,-0.12743003541691353,1.1154595283009867,0.7239682835926569,0.6655276015662684,0.8139606234219181,0.16034017348914692,-0.00523851261967384,0.36476664518296203
gemini-3.1-flash-lite,desktop,7cc04a,-0.1270375215301341,-0.13018253144477238,-0.12333278211516766,0.008159088008037642,0.008076600119919055,0.008220646802437767,10.499999561295164,10.49915025474443,10.501642070889226,-0.2251671470459374,-0.2317289519218381,-0.21786783308557173,0.01723145635233888,0.017172552575596686,0.01726767378290784,0.033544326958894886,0.03279646467400415,0.03420201833441765
gemini-3.1-flash-lite,desktop,b5dab9,0.11728628432322477,-0.10307447160316244,0.38349497599465066,0.25031127409243137,0.03684004982521201,0.4864223733572898,5.389387674433903,0.9466991177285629,9.671088299644232,0.25636714864535814,-0.18959903255073884,0.8099606413911491,0.4135622343513726,0.08519998855454561,0.761491297791755,0.1838311517505467,-0.003200731448828371,0.4048469942198717
gemini-3.1-flash-lite,desktop,f9e25e,0.0945557798437953,0.02592721842038189,0.2051537389264635,0.5077141554853126,0.4606259016225953,0.550648995472191,1.0339341965250353,0.7696321959039971,1.4587533736277023,0.14499233406096906,0.03928046677841744,0.2518719596629248,0.5480751237155104,0.5114979226892797,0.5880268839327065,-0.03331412025140427,-0.10016099931965786,0.0792809700042157
gemini-3.1-flash-lite,mobile,1b307f,0.481926382794528,0.39255400051773315,0.5517198870825128,0.4687145013538661,0.3928960178632488,0.5603098999700393,2.2135540327958814,1.3504207660928729,2.881169024479986,1.006483273766451,0.7819719058112945,1.254063152048751,0.7608349256010543,0.7133489031279503,0.8077060066310521,0.3562444813316972,0.2790414158540513,0.4249244981555633
gemini-3.1-flash-lite,mobile,1dd09f,-0.07728033991809932,-0.0946380609035,-0.04240662955224708,0.011702296008717606,0.0,0.04273050902134079,9.4556099863799,8.2961114528963,9.759179406444735,-0.14020941671446366,-0.1731469529628617,-0.07880622215051893,0.04323247286760128,5.923468783319512e-05,0.2525352099415925,0.039044524215180634,0.019510841941489783,0.052547849519243885
gemini-3.1-flash-lite,mobile,3664a3,-0.14379537241570328,-0.16333126955214303,-0.1187458430963434,0.011353528866439377,0.010711705286779461,0.011747958673382956,10.485481955263733,10.283632907426085,10.514365886742542,-0.2126864837089773,-0.24072836921028004,-0.1747209638166463,0.025869743439585847,0.016756163096691538,0.10589519092807366,-0.0805495489426744,-0.09348534623295747,-0.06427436115946514
gemini-3.1-flash-lite,mobile,3d29ac,-0.14497870970028304,-0.156974374106035,-0.12952189720738874,0.006772109896785625,0.006704098083289852,0.006828349265761994,8.915204255563385,8.914714774468964,8.915857115859493,-0.1486329836971218,-0.16009877022153096,-0.1337873048761368,0.0028778670094602877,0.002859270929525121,0.0028938031064103986,-0.042349668211067726,-0.04688437527984949,-0.037215117245366844
gemini-3.1-flash-lite,mobile,4ae90b,-0.14086353102684793,-0.1489653530439917,-0.08460765499828982,0.0,0.0,0.0,9.16918402745296,9.169182391253013,9.169192422616351,-0.16541805364345652,-0.17493213879574632,-0.09935597603673992,3.966365222909726e-05,3.966365222909726e-05,3.966365222909726e-05,-0.05598475458852775,-0.05911776938601292,-0.03503680783219837
gemini-3.1-flash-lite,mobile,587857,-0.05089253876106877,-0.05669818505185666,-0.04242730558509,0.02939815258471155,0.026706923282983568,0.03148120368945184,9.094326433376365,9.073068763884391,9.12100089119215,-0.11856643651672527,-0.1356786788964169,-0.09337660243472518,0.061650088871404496,0.061581275989726465,0.061770673453138504,-0.007975159844987634,-0.01054072257210378,-0.004673230538640625
gemini-3.1-flash-lite,mobile,58b56c,0.4992820009811152,0.4131753280476588,0.550952762300483,0.482455268878892,0.39291743954608405,0.5422724426263659,1.8751842639540048,1.3151843447497802,3.305543715634079,0.5957906713174627,0.45075172325882046,0.6821119038256852,0.6987260839718173,0.6457982368213675,0.7357303744077511,0.4390787996898512,0.35391222636299363,0.4886483608443189
gemini-3.1-flash-lite,mobile,a77bd5,-0.10901492736246261,-0.11929294780503225,-0.09989885943433621,0.0009621383400457838,0.0009352270679569071,0.0010108182451343864,9.1344811428841,9.134151847632126,9.134671872553877,-0.13028021456314826,-0.14255643950759495,-0.11940568422078454,2.5116793087858544e-05,2.511679308785854e-05,2.511679308785854e-05,-0.06976462986786225,-0.07632235333139231,-0.06381192517532217
gemini-3.1-flash-lite,mobile,ebe076,0.48846594353123385,-0.15852216816685943,0.7619160420773581,0.5244033556898946,0.007496389397313556,0.703257551089391,2.5419038540428014,0.39228631622286136,10.55684068128685,0.6828154113699834,-0.21419019661792865,1.0836130552768533,0.6094932358690104,0.019873465457206366,0.7953189612706354,0.30855072453262916,-0.051159013206063655,0.579272290934734
gemini-3.1-flash-lite,mobile,f30633,-0.11233641936581915,-0.11807994707648754,-0.09847695625680383,8.39098447642074e-05,6.828083883391302e-05,9.26462497758327e-05,9.305556574124937,9.305520278186803,9.305619152720112,-0.15757010096140567,-0.16562625968780953,-0.13812966259710574,2.0177562550443908e-05,2.0177562550443908e-05,2.0177562550443908e-05,0.019798149426864857,0.016023802747110977,0.02170698863213096
gemini-3.1-flash-lite,poster,0b81bd,0.46043104639274546,0.38850752852809983,0.5157653713798438,0.4741582090976456,0.40985551968212225,0.5108790745476145,1.463391490328656,1.2476418014540485,1.963294398882068,1.0728974353332699,0.9028288823926935,1.1959906128265148,0.8119002121611902,0.7762257695553677,0.8256883365387226,0.4447496842837463,0.38371879068520165,0.49502317086184916
gemini-3.1-flash-lite,poster,4ea758,0.5107120615896565,0.46959468281362055,0.558835038919275,0.5121307212495132,0.48128756291876873,0.5379964994228775,1.398873937396844,1.0866300926002967,1.6779789949046218,1.0791840841318878,0.9908515636157169,1.181039206692361,0.7897441611390147,0.7700165056272361,0.8075919920696741,0.5171116651260016,0.4675922502965907,0.5569181583710463
gemini-3.1-flash-lite,poster,6a889e,0.5378341698043121,0.43826441658297066,0.5747054647258938,0.5666642115913246,0.5284387776958024,0.5834789355731499,0.6765501392564798,0.6233695565079342,0.821341955707218,0.8861027556325036,0.7273503728334177,0.9428839234468216,0.7289086548262802,0.6963947640589052,0.7444417726495791,0.5317262225980002,0.42880784301485037,0.5667394663425366
gemini-3.1-flash-lite,poster,98474c,-0.16199518319067613,-0.16847399398242247,-0.14103839242295543,0.012371493592713265,0.011708050417802224,0.01285393796428685,10.315340527943608,10.307320865659175,10.325792449217932,-0.25610601395993204,-0.2652664090382161,-0.22366935855694373,0.05370646424012857,0.053376480173154654,0.05389962475390948,-0.11328765738553633,-0.11926153594004742,-0.0965243011747687
gemini-3.1-flash-lite,poster,aabc06,0.04289144493335058,-0.00103529961579975,0.35647405854663305,0.11622730968941272,0.06606682436043466,0.42834580177549486,7.200934813005775,2.3070455593363954,8.107575475896468,0.02800870499942964,-0.05094344903665903,0.6163851007723551,0.3164856939382976,0.23341044176250292,0.6818269179380678,0.0819181706616103,0.043228315887410426,0.35239410435693963
gemini-3.1-flash-lite,poster,bb34f1,0.6799663493049685,0.5630438527388495,0.7828596906045808,0.5824867624683985,0.4938937090250015,0.6528467357421185,1.065527353963753,0.8353344504055467,1.4834479196205475,1.3615272392788458,1.189115565829993,1.5710636864674787,0.8200193403149246,0.7974265524416116,0.8354888459807378,0.6770853205813654,0.5630185937737189,0.7689757948080482
gemini-3.1-flash-lite,poster,c08f50,0.44135433139603125,0.35074353240584055,0.5447971278872907,0.6205576428210651,0.5895140546656821,0.650625656971297,0.48839805531004377,0.4260743336872551,0.5570434573569786,0.5600598080179185,0.4440545056792575,0.680146629930223,0.6881979089976473,0.6339359463701011,0.71426314074934,0.3841951549795989,0.2744482943761503,0.4597763788360737
gemini-3.1-flash-lite,poster,c9b04c,-0.08913569909543018,-0.09048923647466714,-0.08773119937895917,0.18279132131811185,0.18251612305650006,0.18308250687482389,8.013110413604325,8.012858755478206,8.01375107565349,-0.09926086221728414,-0.1015802255923423,-0.09684298210467814,0.28588637293811614,0.2857385989720283,0.28603729059704763,0.024027981263882166,0.023087565612662737,0.025068012567018256
gemini-3.1-flash-lite,poster,dd0d82,-0.023105686224583144,-0.05499190965462432,0.018742065710232264,0.0771173687990582,0.07302566988036302,0.08065267038172835,9.617938662793534,9.249305981413858,9.70101525499756,-0.06268594584374401,-0.1252685742471873,0.013727561064997373,0.14223339233998944,0.13240160864793704,0.20936520101662964,0.03249159277783299,0.006074478372266139,0.06768587809905831
gemini-3.1-flash-lite,poster,fac314,0.2189901721647328,0.18517493220463255,0.2560480197137721,0.36723653070067563,0.344379970735391,0.38066900727385977,2.724085053755103,2.0737039772370256,3.1935987780398967,0.311430483194178,0.25314440895843365,0.3765391040340616,0.5704640911065828,0.5554118575257914,0.580993609475225,0.20419444000285147,0.17322681725516562,0.24656179081305238
gemini-3.1-flash-lite,web,0f8ece,-0.05365449855464166,-0.08374352458908205,-0.0285425489124686,0.0007948164409176349,4.95195707078155e-05,0.0015597188920550295,9.616349928911605,9.59735517633625,9.638277559307145,-0.09843910659641252,-0.15370266341749092,-0.05235057408659682,3.757703291748084e-05,3.757703291748084e-05,3.757703291748084e-05,-0.027039897672826756,-0.04314152915356227,-0.012729542541991176
gemini-3.1-flash-lite,web,52a3d2,0.008172127398233336,-0.07473687802877334,0.3260059724021659,0.10886816412171718,0.038348458423326195,0.38205154194823665,7.542824699692541,2.4851786047351467,8.80668496001058,-0.015316659130596006,-0.16561792596328817,0.5345289492760363,0.23570727196047297,0.13061449800037,0.6614311873273148,0.06919527018603015,0.008527521189643136,0.28447986669232683
gemini-3.1-flash-lite,web,60593d,-0.052433101909402126,-0.15403945776734404,0.3370493726909862,0.09486965723525959,0.0057755447603232675,0.455842036032001,8.868012868901594,1.12184326482048,10.80445136878102,-0.07611169419689938,-0.26614464469639476,0.6548077381173347,0.15749634396065842,0.02088607839941868,0.7038379974005986,0.09080639014680432,0.034313305941083144,0.3065225658326737
gemini-3.1-flash-lite,web,61707e,-0.17086501151332584,-0.18088851905215403,-0.14492841061274106,0.0027662408002147344,0.0026385554452978857,0.0028478940444548336,10.650792959741342,10.650316003639421,10.651598880735754,-0.2715604322990058,-0.28744464661274705,-0.23037649254642203,0.008786596688432641,0.008761990311739113,0.008821304381588076,-0.047969968922917355,-0.05113813079004927,-0.04046413748238205
gemini-3.1-flash-lite,web,69a8c4,0.03785947186012341,-0.08796342214802888,0.12203596382900822,0.30954674760788037,0.06482298987727748,0.42737850078307077,3.936250912224183,1.948267386412585,8.284657145675084,0.07673740756144651,-0.12919937486504907,0.208206580038343,0.4608609359398046,0.21308870044439043,0.5776063934369661,0.010223637796330337,-0.024280075629132872,0.03801493682648003
gemini-3.1-flash-lite,web,927a3c,0.11460246055988384,0.00357571508156118,0.26802814607574516,0.3511643603552319,0.3025007607541345,0.3821918032066743,1.5702953385384482,1.3763165193090052,1.8330584969134396,0.20014495215888384,-0.05381274438733193,0.49887368122081616,0.59185295810148,0.5306950340642488,0.6385312784740901,0.10574418135649444,0.030134753856036922,0.22818611991507817
gemini-3.1-flash-lite,web,a4d155,-0.10938913116005271,-0.11329371540377678,-0.09840616801437613,0.031834540554988064,0.03131891955268333,0.03216475240308826,9.956139392150387,9.953133453685108,9.96002518095882,-0.21846350849803384,-0.2263682613851651,-0.1969450344810686,0.04638798951636519,0.04628450742434677,0.04663891326565765,0.013019930642012262,0.012065813937219465,0.014010204896047478
gemini-3.1-flash-lite,web,c3ce89,0.5107650625551059,0.2919478242283099,0.697752085936714,0.47741234471413324,0.361508322909539,0.5738959728739668,2.3445298158633774,0.7585176338501254,3.602586099581382,1.266924375046099,0.7314550422222783,1.7212355611994676,0.7684710054112708,0.668129110146635,0.8724913030201409,0.4107773019016522,0.27810934435217255,0.6214529264881674
gemini-3.1-flash-lite,web,ce9bfe,-0.03969601753182372,-0.05156476109855027,-0.01586484836013713,0.03719832779010579,0.036456337098033045,0.038249910782540586,10.09958406610465,10.092712120814157,10.10960089618259,-0.07608165867321486,-0.10077181886036692,-0.02708264961030449,0.06066150153244465,0.06049632730039276,0.06088956624635784,0.10402094013522534,0.08678321841265978,0.11702417126731338
gemini-3.1-flash-lite,web,d48310,0.39079024555335257,-0.07791083516144454,0.5098305540116074,0.3604900122455651,0.032781989659620286,0.4295478757117221,2.3971089109651045,1.339553865674544,10.316901639983042,1.0004461612919995,-0.22793183995160432,1.3134843649278993,0.6922171340176088,0.07257239276323094,0.7818036117392503,0.3924089918513534,0.047048733588283535,0.4893866227204965
gemini-3.1-pro,desktop,075286,0.5066701995940066,0.44429863780238477,0.558831147286918,0.49501571610772127,0.4509996873654646,0.5338669236039026,1.9538313209368319,0.860288338934728,3.234450657441207,0.9225082528464539,0.8230835358846798,0.9969091851649704,0.6943276365602045,0.6062735431427594,0.7650300114086042,0.5248735701345703,0.4789363979693326,0.5691824874394014
gemini-3.1-pro,desktop,1fdbf2,0.5143799167466793,0.4059829568821525,0.65169264804812,0.5784427503381014,0.532413510769844,0.6301729970465985,0.6548146848276807,0.5342672134439914,0.7590651910166923,0.8083614551155813,0.6305854312365163,1.0390962528640588,0.7360339043435251,0.6979748300004766,0.7731162106489988,0.530148132308233,0.4059868738180253,0.6407575483248444
gemini-3.1-pro,desktop,2bb7d4,-0.10327386599558737,-0.15073453615827936,0.23058674278901697,0.0849120018228988,0.04221025041965775,0.45428694647330387,8.421959456825938,1.1714305134337455,9.256255142944513,-0.17164324051584617,-0.25061480367804223,0.3937104044814929,0.18969090880134984,0.1369667240274191,0.6536261768401648,0.04099307947822227,0.007717549584791001,0.324784415309455
gemini-3.1-pro,desktop,2fe128,0.22054397700720457,0.15125229685150077,0.33445842512596263,0.44123674085132814,0.39900060045991564,0.4936048249959915,1.1550666128691467,0.9697300052202495,1.2941820809117572,0.4203590924585282,0.29413408225092325,0.62224135971007,0.7245265805476394,0.6792877197300364,0.753278860705518,0.2433089823075007,0.17379959777443948,0.351549139108794
gemini-3.1-pro,desktop,3ec21e,0.7786365285625954,0.7464107864909746,0.8306808564469796,0.6912532192111094,0.6692938285725013,0.7194864534676898,0.3769353511914201,0.34450953881102175,0.4066963299135116,1.472625808757228,1.404712677308706,1.5483897133838036,0.8421742906058276,0.8369518575099884,0.8461488400261158,0.7625530035139194,0.7272082003936988,0.8204955875883203
gemini-3.1-pro,desktop,5a6a69,0.06450144908835083,0.051667812058536974,0.07251946910374192,0.1384388975617398,0.12103277512848079,0.15293040492758747,8.216327705605309,7.754866088009364,8.927616365023438,0.15857421643008546,0.12986903515041023,0.17589104902496888,0.28183601158710586,0.16363495216665186,0.35044485436001577,0.179316118884628,0.17013026653667004,0.18633003257074526
gemini-3.1-pro,desktop,67225a,0.26125750005233156,-0.14261317455798717,0.6696137298806029,0.26538741728437343,0.00013464613621224427,0.6324394510617708,6.528350068949349,0.45880525942237227,11.109083752297092,0.5455258433534482,-0.2717583846333684,1.2833727027662953,0.3954799472651305,0.005082406479719388,0.8358381862803089,0.1652896512894571,0.00875076101243511,0.564086733391374
gemini-3.1-pro,desktop,7cc04a,0.24574820943782089,-0.13653017716706148,0.6773984353031783,0.29803030106658335,0.00793929654268281,0.5993869202886979,5.410955304190595,0.5181792313928358,10.502356175989844,0.5121588645025377,-0.24406948852696156,1.3597258949475959,0.42974805135719657,0.017151284365659443,0.8296276462472124,0.299826343306167,0.03575823699039858,0.5958262787545127
gemini-3.1-pro,desktop,b5dab9,0.29155622258040004,0.20118392838941268,0.3887205716089306,0.3514740678926475,0.2166480596665405,0.4878779075306729,3.569403026896038,1.1481059817055186,5.702386742100826,0.637228056012631,0.40083432425165894,0.8230869537946933,0.6331271654566244,0.5243515790054671,0.7437738922818646,0.30299012134661735,0.20479639993169332,0.43597933755243695
gemini-3.1-pro,desktop,f9e25e,0.3545328509684459,0.21706731635755838,0.41852459652220064,0.5973039016264595,0.536133419119559,0.6160996230830097,0.6330881940646276,0.5787932436931785,0.8508068269836888,0.44302452619271565,0.30719830490408595,0.5157171973275304,0.6369830511932146,0.613970384361815,0.6548808497219957,0.20341611983529187,0.13390719223349729,0.2720723692199676
gemini-3.1-pro,mobile,1b307f,0.27913907558831996,-0.07545394434080524,0.5321402627353031,0.3706752847583151,0.06686965994012364,0.5500787406679057,2.5955249815123276,1.069140700203433,6.321455004481051,0.5169908980095483,-0.13470467383569554,1.0070235470083853,0.6986711878954882,0.40641050703231024,0.7940422790696076,0.2155864789531617,0.027685976459787622,0.39508132998278117
gemini-3.1-pro,mobile,1dd09f,0.15341341602969083,0.05562504994244902,0.37594821588579863,0.2927899886629031,0.23144153093587813,0.443346763733754,3.73145978262989,2.5021059140976045,4.192750997904546,0.28563481345532726,0.10851491050687553,0.7915640263807299,0.6062325009483034,0.581735790335183,0.6730170478024114,0.09769447070341206,0.023340122440023207,0.28168778898583946
gemini-3.1-pro,mobile,3664a3,0.5707920646847782,0.33468954889203556,0.6855010935014735,0.6083682162944417,0.5070919075418027,0.6821885290940778,0.575220947558657,0.44076700826261966,0.7532574653154276,0.881078853155568,0.5600365536941999,1.059602653386652,0.7617987950237488,0.7221206024812671,0.7987552665689307,0.6047987964851506,0.34371266318808347,0.6917162553827201
gemini-3.1-pro,mobile,3d29ac,0.035539364894150806,-0.0662290430835089,0.19348731261163835,0.22179388350068105,0.004096799236195566,0.41575535611265524,5.18608066419268,1.8990763720899122,8.952371917327591,0.05253675070365221,-0.06981115676258105,0.2221196075342643,0.34246161627601807,0.0030020390849247146,0.6312220989520718,0.045690962287075663,-0.02056392669108299,0.20513942350542255
gemini-3.1-pro,mobile,4ae90b,-0.14755510544336453,-0.16701292437651485,-0.05943237061713151,0.03199183852732769,0.0,0.060976773294747,8.475032419737348,7.941508920583033,9.169296385518424,-0.17809942593931116,-0.20770206177509937,-0.06979228050891773,0.09207905692927468,3.966365222909726e-05,0.16825526668851923,-0.06714861135452764,-0.08673509832105229,-0.02526876213590584
gemini-3.1-pro,mobile,587857,0.4007350180220495,0.38212988661335956,0.4544328387001525,0.40458449849087075,0.34117232757006327,0.46278261469963006,2.835152006892388,1.9090649545841578,3.8146345842795397,0.743692622837503,0.6813883474903205,0.884193756159903,0.6923805874296096,0.6017227742487682,0.7587990950116917,0.3777767902133153,0.3465275808546403,0.44391354235382013
gemini-3.1-pro,mobile,58b56c,0.3360020729405243,0.30845725433097415,0.49271043340740694,0.3829858723466355,0.3757653693985482,0.4243274388305859,3.1260414503934895,2.8466794390057295,3.1701468660566703,0.4298353610991786,0.38698963816180837,0.6822756748348625,0.648748069209404,0.6430252651839461,0.6867221917642634,0.34067602673382413,0.3179179632804476,0.45469668340996156
gemini-3.1-pro,mobile,a77bd5,0.305922552257186,-0.05845216762315204,0.4462005343848937,0.2650940887876101,0.0,0.34979086062857545,4.73231164443504,3.3586862528457506,9.146568509641481,0.5531790810464208,-0.06979228050891775,0.7905408698358927,0.5010175879631166,2.511679308785854e-05,0.6557018162867617,0.3194504596580488,-0.037748375822109555,0.4558620126185677
gemini-3.1-pro,mobile,ebe076,0.5016126009650241,0.31887016632908083,0.6498272540317458,0.57451421420901,0.5107892657986677,0.6543202355796445,0.8363027092006595,0.7431696153263827,0.9444888202724806,0.678763579050246,0.4434061585897688,0.9069361001509824,0.7188538773744216,0.6681135411052465,0.7590710007026852,0.3338803820100678,-0.13043247913778294,0.4514131491385757
gemini-3.1-pro,mobile,f30633,0.1470665660135582,0.026407364217078108,0.31709479476935964,0.3245378983610646,0.2644102811685063,0.40562968094073526,3.407149487536315,2.4637798379685703,5.669903076002042,0.2319054227868215,0.07559569129576321,0.5047402315291123,0.6108877513042232,0.4115461669036542,0.6660475069493929,0.14527940079880358,0.03401759482403451,0.3694919401367726
gemini-3.1-pro,poster,0b81bd,0.18067760860007182,-0.08289887989661789,0.5697984405152878,0.18596703393246178,0.0,0.5066311423020663,6.606009769346289,1.3377949487484273,9.831195291948896,0.424832721757177,-0.19409461973178585,1.3269947246499665,0.31654402273295434,1.524343770007012e-05,0.800701780426257,0.20576465651410536,0.007859937130236808,0.5614841310883699
gemini-3.1-pro,poster,4ea758,-0.09622095463056678,-0.10436984203113747,-0.08806626908056894,0.020905796879371136,0.019803086485825634,0.02207632770347363,9.697549415654034,9.684904566111147,9.713477837245325,-0.1936453527840346,-0.2100119840206204,-0.17725621173250317,0.055893915124196156,0.055118662384943985,0.05652070034545968,0.0050852497051050525,0.002303212734934902,0.009988302138178837
gemini-3.1-pro,poster,6a889e,0.40726153261062004,0.2535468584621777,0.5905596945628151,0.5055603229615245,0.22378566725760365,0.5740231109889536,1.4179557959025926,0.6224096024738043,7.312429429819677,0.6816191951744142,0.41727561703853344,0.9694650181892169,0.6707408717971838,0.3948161612028904,0.75196604791952,0.40505354787273173,0.26242840485836283,0.5863653868531714
gemini-3.1-pro,poster,98474c,0.004303297042856119,-0.1595591860106152,0.8218789575679664,0.15962000973176604,0.014367650177270853,0.7304303769982454,7.303279820880206,0.2866640359364035,10.287698921329715,0.013254326471175562,-0.250757158055979,1.2895542294251436,0.3650818670837426,0.05425553709453724,0.82779207772295,0.0351495450742647,-0.11691693808615768,0.8148422717203768
gemini-3.1-pro,poster,aabc06,0.46646445384876467,-0.009298753976676913,0.5276972331904157,0.4714644693359273,0.04127597887472105,0.525156314817423,2.6827357222549133,1.9255148564971798,9.024569577426721,0.8386933057093511,-0.07964168702154009,0.9915009911710484,0.6597955715625375,0.0689131491041054,0.7304818106237948,0.4733896191485874,0.03767599791553596,0.5315165229098254
gemini-3.1-pro,poster,bb34f1,-0.024289181076016762,-0.029160571717952666,-0.0235478910176443,0.002853502881313456,0.0028416030067936397,0.002931225925116072,9.685763163476306,9.684507912242527,9.685977391803794,-0.005810268627324997,-0.015066080835309834,-0.0008990743371931703,0.005002252120138917,0.005002039360309291,0.005002935817463421,0.0026266041595889725,0.0015668765361852902,0.0028040981966863283
gemini-3.1-pro,poster,c08f50,-0.023965171381339107,-0.19725352313389394,0.17610740823198653,0.10056725125100159,0.0,0.4222773957475706,8.654719425553976,2.283607498530586,11.232430006523336,-0.016761850534438107,-0.2380429395378042,0.23148514862208083,0.24257037709770485,5.9474247650767217e-05,0.6275825674007411,0.05851209304961251,-0.04764182069116509,0.1802468967743539
gemini-3.1-pro,poster,c9b04c,0.6164785975198607,0.592310478170968,0.6486384445234252,0.5808832558340824,0.5724150535900635,0.5929630207245992,0.5587813236116996,0.5194444212734572,0.5752038327636435,1.0707170448716057,1.034688774991029,1.139529922093719,0.7646527564250205,0.7559232741966009,0.7917831999972029,0.5800453872300865,0.5506525975003571,0.628474405021747
gemini-3.1-pro,poster,dd0d82,0.14658479040794845,-0.09328035169465683,0.6309348104397807,0.20738430918045503,0.0,0.602231538662328,7.193069238488488,0.9598357723709809,11.2604911132344,0.261896267472376,-0.16875504455049792,1.1236702396442029,0.293408495852089,7.854225573358467e-05,0.778437379716014,0.14997494426534774,-0.06677255856916742,0.6343394536036429
gemini-3.1-pro,poster,fac314,0.37452458056849103,0.17765114724360803,0.5009189575065982,0.38572444586512133,0.31546954272328387,0.41389916157026374,2.9029929656914133,2.0161644632990554,3.4760184347833016,0.5672364367535596,0.27547577479503454,0.737915322615178,0.6580818454230646,0.6188215066901643,0.7387889782812909,0.3664789795287763,0.16444181360408264,0.4893856564627908
gemini-3.1-pro,web,0f8ece,-0.04663934703833643,-0.09451086852289267,0.18251932868201298,0.030752115237639367,0.000371262288266552,0.2977968161124175,9.064169705742605,4.13965629582568,9.635564016503206,-0.08872361407472026,-0.17344339203187656,0.3034336717410153,0.05230600896243213,3.757703291748084e-05,0.522721896328064,-0.01657944748478853,-0.04971359277796312,0.17238078683307664
