model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
claude-opus-4.6,3,0f81ca,mobile,45,0.1041989245146812,0.2908837615376075,2.916973301683317,0.0387787818950776,0.5761985328897451,0.1357292623055818
claude-opus-4.6,1,0fc384,poster,42,0.2986513840752265,0.3448606742338673,1.3254173445268795,0.7655093349494573,0.7218565261745908,0.2000325687149074
claude-opus-4.6,2,0fc384,poster,43,0.3201269652353686,0.346899633041222,1.270232858444463,0.7749997917879631,0.7329398706455684,0.2299960746355482
claude-opus-4.6,1,0fa6b9,poster,43,0.112114196226852,0.3610468897216801,1.4143677387989957,0.2569307240490642,0.6194357245067816,-0.0030033782060645
claude-opus-4.6,2,0fa6b9,poster,43,0.1645764116553225,0.3850724270865978,1.4297494802873958,0.4017009115491513,0.6414964458623921,0.0792175845267812
claude-opus-4.6,3,0fc384,poster,43,0.3073781012539496,0.3513403014294637,1.2844700182984896,0.7491287316126439,0.7334730807531594,0.1838706286536491
claude-opus-4.6,3,0fa6b9,poster,44,0.0542417233309805,0.3449519674489283,1.6154681111695732,0.088722730484712,0.564487750747914,-0.0452063919587995
claude-opus-4.6,1,0ff0be,desktop,44,0.0744378413251267,0.139231629624001,3.18437104350462,0.2186784903828485,0.6762614968170627,-0.0890196909541898
claude-opus-4.6,3,0ff0be,desktop,45,0.2543972409544859,0.1910787502295584,2.6551346173012877,0.7942151792323517,0.7290368489760353,0.1303758756713187
claude-opus-4.6,1,0f8ece,web,45,-0.0473629687800076,0.1144077729496271,4.708932947829058,-0.2001405606798861,0.5232516370344273,-0.0739613123183784
claude-opus-4.6,2,0ff0be,desktop,43,0.1692899134261011,0.1789608140032167,2.4143989912385004,0.5546675188045437,0.722195347338126,0.0157494818204306
claude-opus-4.6,1,10298c,desktop,41,0.2477990950048747,0.2722829293168174,1.7333038177604547,0.8783932607051533,0.7570524263786462,0.0032275480446275
claude-opus-4.6,2,0f8ece,web,42,0.0264523091111556,0.1586778835358415,3.764067763874001,0.0326151561341254,0.5845950691277336,-0.04251991132881
claude-opus-4.6,3,0f8ece,web,45,-0.0074703586456603,0.1388543904545481,4.240877108827669,-0.1284879148262692,0.5683895439678874,-0.0540169581814684
claude-opus-4.6,2,10298c,desktop,42,0.255928487074146,0.2788109005860907,1.662281756227015,0.8851468314231222,0.7515616912747545,0.0256281820970796
claude-opus-4.6,3,10298c,desktop,42,0.21638972677054,0.2574097865195364,1.8192727198387235,0.7832673873640298,0.7329277758653857,-0.0007303294267501
claude-opus-4.6,1,0feea2,mobile,40,-0.0458224439350663,0.1666638851236184,4.721837696639786,-0.1490995179009761,0.4857113345019919,-0.1172430163031909
claude-opus-4.6,1,10579e,desktop,45,0.0646540003919156,0.2344189576161741,2.1551884232095215,0.1525102239960383,0.5708094104727461,-0.1308856785100294
claude-opus-4.6,2,10579e,desktop,45,0.0647346722209922,0.2173485265355601,2.3906605766512863,0.1216908469562126,0.5849270058426274,-0.1039338629353396
claude-opus-4.6,2,0feea2,mobile,40,-0.0284685162258724,0.1730681491993448,4.447922682523274,-0.0810185042435232,0.4833545696231812,-0.113235147325871
claude-opus-4.6,3,0feea2,mobile,40,-0.0486411100458191,0.1685980048639289,4.640016039240448,-0.1155198260604542,0.5026792521614835,-0.1059543737818472
claude-opus-4.6,3,10579e,desktop,45,0.0508054344083127,0.2374997200354222,2.4396735353969676,0.0724067931097644,0.5756663058219053,-0.1328885486603131
claude-opus-4.6,2,10b93c,mobile,50,0.1853498951262196,0.2303681752100156,3.4498815612299665,0.3561403989611293,0.6491576395414909,-0.2275373088146141
claude-opus-4.6,1,10b93c,mobile,50,0.1263173797947101,0.2020680363883697,3.611109537977118,0.2171572787139266,0.6368497390458892,-0.28642311674431
claude-opus-4.6,1,1055b2,poster,46,0.0227833991407276,0.1889004466879126,3.4538476369139666,-0.0543074332184126,0.519603478591009,0.0025669186441401
claude-opus-4.6,3,1055b2,poster,50,0.0772788522158462,0.2183200421722478,3.2280617572234016,0.0085041589131461,0.5449891808820883,0.0458752719115761
claude-opus-4.6,3,10b93c,mobile,49,0.2111699338943656,0.2510957597946032,2.7229039406162285,0.441881064616491,0.7075360618628115,-0.2107485598379556
claude-opus-4.6,1,10c4f3,mobile,40,0.0624482649109179,0.2189061052510773,2.3497110635184995,0.3730673987796204,0.7164186407763571,-0.048315058918701
claude-opus-4.6,2,1055b2,poster,49,0.0565913824020809,0.2195944256444938,3.0546862711936296,0.0362413669528661,0.5338893734851334,0.0420660253377077
claude-opus-4.6,3,10c4f3,mobile,43,0.0187756634557886,0.2232195107025507,3.077870353564925,0.3328435437543783,0.6511193097239978,-0.1000638445385522
claude-opus-4.6,2,10c4f3,mobile,42,0.0771072964393028,0.2268833202063251,2.2574347023656336,0.5232815519409093,0.7165813134134097,-0.0562128831850219
claude-opus-4.6,1,111cd2,desktop,40,0.4526745045648628,0.3604490679258233,1.7283546760161603,1.3140916515514804,0.8019474600687948,0.2850099852829491
claude-opus-4.6,2,111cd2,desktop,40,0.4534408927545148,0.3683700330507416,1.7129336322259592,1.352756740542122,0.8132690734607877,0.3196923327274178
claude-opus-4.6,3,111cd2,desktop,40,0.4477605582596802,0.3645893509262184,1.7085105942750531,1.3394938796034546,0.8218143893336662,0.3119117790179385
claude-opus-4.6,1,11412e,desktop,43,0.1880986191943645,0.2748830846809979,1.9834322969743672,0.4480840055227551,0.6502680674109086,0.0854269473643491
claude-opus-4.6,1,1102e9,poster,44,0.1022257916931811,0.2675226473042933,2.790116235347224,0.3679291408362962,0.6090164301769185,0.0554425609132263
claude-opus-4.6,3,1102e9,poster,48,0.1127171280685361,0.2822930085083071,2.786646868702315,0.1263757218245833,0.5835987438428253,0.0728423222015863
claude-opus-4.6,2,1102e9,poster,45,0.1437189415300341,0.2781093785433319,2.823900928497187,0.3923394647980545,0.6005340547339482,0.118658056885689
claude-opus-4.6,2,11412e,desktop,42,0.0892675823071414,0.2250875370076016,2.3351641943335455,0.201911275422121,0.6380192178283844,0.0333810871816902
claude-opus-4.6,3,11412e,desktop,40,0.104966674214583,0.2339712457402183,2.354238328486061,0.2482107514915248,0.6328530026440036,0.0547131924119408
claude-opus-4.6,2,110636,poster,43,0.5344524408246334,0.4791528669612599,1.7384717789470008,1.1286993937921344,0.7685196962928089,0.4180293002241552
claude-opus-4.6,3,110636,poster,43,0.5346444625407363,0.4791626387351347,1.7391037724355671,1.1274138478358189,0.7682863469340465,0.4180092452470929
claude-opus-4.6,1,110636,poster,42,0.5505509890728661,0.4951383875458921,1.7427824979940192,1.1461663174748986,0.7765962792745617,0.4449623177875416
claude-opus-4.6,1,11a99d,poster,44,0.0770390230863807,0.2339295730336756,3.7421248211030873,0.3868501442073458,0.5410411893675794,0.0102921502659739
claude-opus-4.6,2,11a99d,poster,46,0.119822298231136,0.2484048968488242,2.851962919969196,0.3778246394254114,0.592468917639689,0.0709537570418822
claude-opus-4.6,3,11a99d,poster,47,-0.0272378870199791,0.1890371033186161,4.036781695663753,0.0475223967434541,0.4816103337918305,-0.057870785397552
claude-opus-4.6,1,1193c7,mobile,42,0.0282032330834645,0.2166343112550092,2.973539232065959,-0.0474259722052065,0.6096690821717443,0.016273752595356
claude-opus-4.6,2,1193c7,mobile,40,-0.039266487941543,0.1513489555940788,5.2823417165132005,-0.21636667713167,0.4612975782396502,-0.0237943067016688
claude-opus-4.6,3,1193c7,mobile,42,0.0433878699056187,0.2341907641328734,3.2776703636650426,0.0188099365914639,0.6004550437531054,0.0259870332170919
claude-opus-4.6,1,11f8c6,desktop,45,0.0626422688519022,0.1432849353866428,2.635483958705668,0.0575513260952981,0.6157947316236927,-0.0523077915250955
claude-opus-4.6,2,11f8c6,desktop,45,0.1140465152570753,0.1593471514021894,2.775198288310714,0.2693151380316482,0.6080658110538728,0.0149330481407768
claude-opus-4.6,3,11f8c6,desktop,48,0.0685713542038347,0.1356363445987261,2.72921221393552,0.1431611174105156,0.6020446720115579,-0.0126081626763228
claude-opus-4.6,1,12a0ed,mobile,43,0.4984920728996881,0.4859591781382259,1.799535620755247,1.1030064248621885,0.7465010381726017,0.3013327879890939
claude-opus-4.6,2,12a0ed,mobile,40,0.5375222461416305,0.4867100232825369,1.779367535994112,1.1144940872816922,0.7534824086602806,0.2507681660686241
claude-opus-4.6,3,12a0ed,mobile,43,0.5897819553941139,0.5082966425256654,1.6344169209387347,1.2751944762417122,0.7889447216705814,0.3721908548847116
claude-opus-4.6,1,128abc,mobile,45,-0.0516583843089975,0.1491182178084004,4.381588136123468,-0.1646464545519714,0.5048350812772383,-0.0462774232827704
claude-opus-4.6,2,128abc,mobile,45,0.0527945475182727,0.2083081848789138,4.291385290325405,0.1474893302197077,0.5172103249832676,0.0528266531845311
claude-opus-4.6,1,12be73,web,49,0.1051859140352495,0.2228872490628735,3.126037993744272,0.275480611867937,0.5640153585123786,-0.0520391951219257
claude-opus-4.6,2,12be73,web,48,0.0875026073917071,0.2121630501302714,3.3785964230771928,0.2154690069690938,0.5568283212023621,-0.0745048998910579
claude-opus-4.6,3,128abc,mobile,46,-0.0073852433266364,0.2061344666189524,3.416608060250227,-0.0071615342459518,0.5940328345461527,-0.0099838190888996
claude-opus-4.6,3,12be73,web,49,0.135318603976527,0.2402047695554895,2.933994223361835,0.3514387855934222,0.602966187557151,-0.0135140554307196
claude-opus-4.6,1,11482d,desktop,45,-0.0212568678544944,0.0878258574596143,6.668666309902802,-0.2292887762904326,0.3297112397415362,0.0068724252320806
claude-opus-4.6,2,13349c,desktop,42,-0.0264172257320166,0.1634056589655824,4.23830969853017,-0.1549976036856233,0.4786269910784784,-0.0460300707104537
claude-opus-4.6,1,134669,web,49,0.2093507499126327,0.2651769260953829,2.247241788237097,0.6259034422161335,0.6488891469025722,0.1682894160871076
claude-opus-4.6,3,13349c,desktop,43,-0.0325744781252641,0.1756109837952094,4.1488909570118855,-0.1492171826303608,0.4528659794702639,-0.0540390981082996
claude-opus-4.6,3,11482d,desktop,50,-0.0554711020847917,0.083321167955542,7.568369318345086,-0.3131509847811193,0.2416231571467942,-0.048882556488264
claude-opus-4.6,1,13349c,desktop,42,-0.059436374016577,0.1324897810351885,6.095406360651508,-0.2072002733994984,0.3655658828031749,-0.0460542278337795
claude-opus-4.6,2,134669,web,48,0.2045107356509405,0.2708006208791879,2.1575128469678533,0.5679748628622207,0.6590263478260191,0.1613430067507213
claude-opus-4.6,1,1356d2,poster,43,0.2098083611460835,0.2996357600895303,1.6262507162032895,0.5846064519490196,0.6834733139488041,0.1025066097498424
claude-opus-4.6,3,134669,web,48,0.1985627928636898,0.2686287571243368,2.2713780179173417,0.6508929215897395,0.6601052458810748,0.1468674999496627
claude-opus-4.6,3,1356d2,poster,43,0.3048340440342956,0.3248762767505415,1.386350347048231,0.8619665443389666,0.7547719581310662,0.193329021179399
claude-opus-4.6,2,1356d2,poster,40,0.1907187870541096,0.3101318962148223,1.578778249055448,0.5673885761821588,0.7061651188735879,0.1383573282876941
claude-opus-4.6,2,11482d,desktop,49,-0.0282427124525977,0.09567800867597,6.588417053815649,-0.233235770746941,0.3525561403120074,-0.0079169894769031
claude-opus-4.6,1,13642b,mobile,40,0.2465599487597183,0.2870535721194276,3.42093036215609,0.5963315065391306,0.663615784116315,0.1825286375158035
claude-opus-4.6,2,13642b,mobile,40,0.2465170375516464,0.3125381272338346,2.6901020858033173,0.7295626461509104,0.708097634214536,0.2006247287847608
claude-opus-4.6,3,13642b,mobile,33,0.2491241126063768,0.2766608578006591,3.9394687482097086,0.8942881587502709,0.595630116157981,0.2159127840670579
claude-opus-4.6,1,13a206,mobile,40,0.238475571197872,0.2517721769522447,3.072589327760424,0.5160096768696167,0.7127521880212454,0.2162308158037509
claude-opus-4.6,2,13a206,mobile,43,0.207837744947875,0.2534075352771752,2.8365394454954576,0.2969381459686852,0.7001623120122104,0.1722323393889283
claude-opus-4.6,2,13a393,mobile,41,0.1014386214183251,0.2155368889971756,3.1438134247360816,0.3306499772695059,0.6761292499968055,0.1211247677443392
claude-opus-4.6,3,13a206,mobile,42,0.2367637873598229,0.2848653655327922,2.8862037968795073,0.4268190939018054,0.7175580624229206,0.1954147775792398
claude-opus-4.6,1,13ae19,poster,44,0.5314106102085745,0.4259932872876818,0.9914311123067414,1.3151181241380134,0.8082546348781842,0.4462707989171114
claude-opus-4.6,3,13ae19,poster,43,0.504619069707174,0.4088048266448471,1.0413505691742495,1.253211285543634,0.7991261487354188,0.426133547344929
claude-opus-4.6,2,13ae19,poster,43,0.5105046646543347,0.4050239751942179,1.0551203065061183,1.2822000353874974,0.8022885913721268,0.4405779156360206
claude-opus-4.6,1,13a393,mobile,43,0.0999971279069778,0.2164217220491431,2.9568416622278235,0.3092292944964248,0.6717880122274354,0.1142490191852342
claude-opus-4.6,1,13bd83,desktop,39,0.3014388465318984,0.3745208293923371,1.482753915068265,0.8706839346719856,0.7776005984648976,0.1334439492483762
claude-opus-4.6,3,13a393,mobile,40,0.094214403564198,0.2024715620811206,3.1901452854404906,0.3931675043208504,0.6715757285040312,0.1149478191600108
claude-opus-4.6,2,13bd83,desktop,40,0.2922333453961543,0.3669455142534319,1.4448997570062736,0.8054146953119287,0.7784424401038567,0.1497726734247529
claude-opus-4.6,3,13bd83,desktop,40,0.2313028732948419,0.2855793790241918,2.1381706021138074,0.5275855840392057,0.7139735669835922,0.1686535973272635
claude-opus-4.6,2,1408dc,web,43,0.5308492236596836,0.3924281783937017,1.1059257957765602,1.951679295377854,0.8925626305367882,0.2400174215406014
claude-opus-4.6,1,1408dc,web,44,0.4383673136777495,0.3490024485204684,1.2839764187742986,1.5874643574723886,0.8624307979407758,0.0685929470238199
claude-opus-4.6,3,1408dc,web,44,0.4002122095090961,0.3456062209712952,1.3036536120658544,1.4742348020672305,0.8710813003362897,0.0484120202192938
claude-opus-4.6,2,13af7a,mobile,40,0.1575898761541216,0.3324482363693566,2.5135631364047692,1.025314812286553,0.6967543753855112,0.0360596855311698
claude-opus-4.6,3,13af7a,mobile,40,0.1687928002740148,0.323437974372903,2.394479115314233,0.8283915936536604,0.6745415235022381,0.0458094152579572
claude-opus-4.6,1,1411d0,desktop,45,0.4636241080849769,0.3229922881538054,1.5620468612881857,1.726974469272885,0.817395639373831,0.4217827904665844
claude-opus-4.6,1,13af7a,mobile,40,0.1172928009907882,0.3138836493237617,2.376352035762373,0.4583467167211099,0.652162004638804,0.0197259711883532
claude-opus-4.6,3,1411d0,desktop,43,0.2996099271627639,0.2928704121600923,1.904331047786791,1.245886432232431,0.7764251266158317,0.2420538887616859
claude-opus-4.6,2,1411d0,desktop,42,0.3241390084818659,0.2798774587685936,1.7897820313928652,1.2104056431341867,0.7959121188328974,0.2703237679279388
claude-opus-4.6,2,147ff4,desktop,45,0.1104330092455934,0.2339592039601125,2.5046000866069886,0.3349510659591067,0.5997129986094085,0.1199507867538395
claude-opus-4.6,1,13f898,mobile,40,0.2852747969000395,0.3399473485471073,2.2962047317196226,0.7663058594753024,0.710016284478789,0.1753778892620151
claude-opus-4.6,2,13f898,mobile,42,0.3738873950010406,0.3565428388456345,2.0866256911002408,0.934341798130412,0.7144520354840443,0.2526576700800503
claude-opus-4.6,1,147ff4,desktop,44,0.197623910446335,0.2538716269177953,1.8250800782751624,0.5599248834566392,0.6946761311400053,0.1745410303280454
claude-opus-4.6,3,147ff4,desktop,44,0.1466402280101025,0.2428656518165892,2.152083837308844,0.4512494627955516,0.636373030780896,0.1258128052322361
claude-opus-4.6,3,13f898,mobile,40,0.3703184669539353,0.3639392106423246,2.050602325538157,1.0071816365564747,0.7226619997365992,0.2543518753303597
claude-opus-4.6,1,142b9c,web,42,0.5432775471999485,0.422111573878421,1.2328907743553583,1.3125830247771668,0.7923809883966545,0.494131809215928
claude-opus-4.6,3,142b9c,web,43,0.5243614327010196,0.4372168986723956,1.115320635560588,1.2559755474374892,0.8030301834159275,0.4704311468304465
claude-opus-4.6,2,142b9c,web,44,0.532397829535644,0.4342088253427226,1.1610147444156782,1.315289319063004,0.8042436090274456,0.4767431904313864
claude-opus-4.6,1,14c026,desktop,48,0.2935855133659385,0.1863199461099149,2.283224811707342,1.3363775880832924,0.8143112711711415,0.2485308272041241
claude-opus-4.6,2,14c026,desktop,49,0.2668688668334517,0.1688681957311045,2.115609852047448,1.246448476778372,0.8040422749003933,0.2504255965445493
claude-opus-4.6,3,14c026,desktop,48,0.2958852129773327,0.1977852015705175,1.9370171389628632,1.3619560776366677,0.8476683023698549,0.2553100507492321
claude-opus-4.6,1,14e331,web,48,0.3624478568990384,0.3377172460138174,1.3970774030320183,1.1516181848793026,0.8036444408876098,0.2390567325741817
claude-opus-4.6,3,14a621,mobile,44,0.5611545158200832,0.4500320224550337,1.030286555173041,1.6083928079081813,0.800296328955991,0.3010094430976483
claude-opus-4.6,3,14e331,web,48,0.3924669907871013,0.3577997417468108,1.2697573038040668,1.2017133643345852,0.8312351400542651,0.2747103750838516
claude-opus-4.6,2,14e331,web,48,0.397980121872167,0.3617863356957937,1.2448237595078748,1.2523220360873115,0.8356818547646068,0.2767703332010444
claude-opus-4.6,1,14a621,mobile,44,0.4607356763930458,0.405723039217889,1.328587522117073,1.158845802141688,0.8190379381265531,0.1838824769096856
claude-opus-4.6,2,14a621,mobile,45,0.4816764405677004,0.4129009366753935,1.1758723137861835,1.445206627997032,0.836289729874342,0.1946048902554974
claude-opus-4.6,2,14a7b0,web,41,-0.0657222227325842,0.0627970088154342,7.636599959715166,-0.3452563333532649,0.3598958122156565,0.0037849866426613
claude-opus-4.6,3,14a7b0,web,43,0.0225108527740099,0.1093549365293164,5.251463262933348,0.2026042945386633,0.5386033536759749,0.0877492410476347
claude-opus-4.6,1,14a7b0,web,40,0.0005089670653087,0.1065118685434229,6.97983412535092,0.1353771442604076,0.3221771442410568,0.0458897075798744
claude-opus-4.6,1,14f8a2,web,47,0.2870121274991291,0.2773417628524743,2.144193685914884,0.7859555726002029,0.693322217573464,0.1943839757856039
claude-opus-4.6,3,14f8a2,web,48,0.2652880708447729,0.2735565300093656,1.85891236493311,0.7682852806300626,0.7146976981037058,0.1772300308018816
claude-opus-4.6,2,14f8a2,web,46,0.2615563046425036,0.2733057453005298,2.169158386808279,0.6904202454152373,0.6926131099831323,0.1717311305458854
claude-opus-4.6,1,150e9a,poster,44,0.1880400534764101,0.2581892712315922,1.8401803841427744,0.4571364325165066,0.6813040916336038,0.1006198378379588
claude-opus-4.6,2,150e9a,poster,44,0.2182685669255391,0.261938626282272,1.886555760173816,0.6267410103599431,0.6740602134047481,0.1327615573708358
claude-opus-4.6,3,150e9a,poster,43,0.1580535555935185,0.249866724349237,1.8941420023856763,0.3788010248940044,0.6592662662963558,0.0877159268575472
claude-opus-4.6,1,15ac57,desktop,45,0.5716022664679783,0.438795476966198,1.1700471320043824,1.5821744819751808,0.7869361719954829,0.5567515421359266
claude-opus-4.6,2,15ac57,desktop,44,0.5638215404263849,0.4385514443561586,1.207616280639076,1.5724923796371415,0.7959901662370997,0.5477365784291702
claude-opus-4.6,3,15ac57,desktop,45,0.5765856431010716,0.443799285188483,1.073552428095619,1.630859937950786,0.8100292434137801,0.561702289649821
claude-opus-4.6,1,15fd54,mobile,43,0.4870293039362624,0.4689344294882681,1.6208932214827094,1.0915249870411694,0.7606065297032683,0.3815356560343821
claude-opus-4.6,2,15fd54,mobile,42,0.4317393983788204,0.4224766854318297,1.770397412083041,0.9719483831355056,0.7368040399066738,0.2894566807403509
claude-opus-4.6,2,151d2e,mobile,40,0.0377811884837218,0.2288970207300308,3.791513763401912,-0.0137087886651208,0.5383866608908461,-0.0094973436505614
claude-opus-4.6,3,151d2e,mobile,40,0.0580797001024772,0.2376757891289402,3.484837567030418,-0.1110064703663901,0.5674500963147123,-0.011841454810958
claude-opus-4.6,3,15fd54,mobile,42,0.5016306584185671,0.4565639301761364,1.652001345050442,1.1240508316462725,0.7593740712057494,0.3908497054156944
claude-opus-4.6,1,151d2e,mobile,40,0.1445843268565847,0.2682490429653433,3.017320698707154,0.3660416718138794,0.6605331554556214,0.0821088784812816
claude-opus-4.6,1,15723a,mobile,44,0.097115686500762,0.2288570858036353,3.115082361711231,0.0736850656192126,0.6065143432036144,0.108535713459935
claude-opus-4.6,3,15723a,mobile,40,-0.0193308815228397,0.1733230611568864,3.8305943703356697,-0.109989623988296,0.5834355981487691,0.0180843851934346
claude-opus-4.6,2,15723a,mobile,43,0.0983487506430229,0.2183961135226192,3.446363659310635,-0.0645833593404736,0.5536407532073959,0.1465799705987223
claude-opus-4.6,1,1626dc,web,48,0.1656801103119322,0.2625139801471542,2.108266060045386,0.3261373263524344,0.6578773863180237,0.0332901261794644
claude-opus-4.6,2,1626dc,web,48,0.2431333867280993,0.2943293248575558,1.9050274221901256,0.6363883085580037,0.6817165626858264,0.1159146284945968
claude-opus-4.6,3,1626dc,web,47,0.1842411364560903,0.2748085997910295,2.101681749001879,0.4277907766204285,0.6303759671681411,0.0674454310956819
claude-opus-4.6,1,163ce0,desktop,45,0.4496203875149769,0.2968726758328729,2.0247293136329176,1.8446101247943685,0.7974982032941597,0.3768748403407744
claude-opus-4.6,2,163ce0,desktop,45,0.3516036935832867,0.2800259165593857,1.6839972486791652,1.3298709330458012,0.817549440938508,0.2485020742103475
claude-opus-4.6,3,163ce0,desktop,45,0.4142640467364923,0.2730797070281114,1.9521529980763397,1.6683440422060385,0.7865342282746718,0.3335673632941169
claude-opus-4.6,1,164cf7,web,48,0.3302999916143862,0.32825903308845,1.4668631189747805,0.7884179945966744,0.7392655843459864,0.1438771093770526
claude-opus-4.6,1,163518,mobile,42,-0.0042432193598556,0.1796549835085718,4.4614725476606125,-0.0833239821627763,0.4649507042942381,-0.0378214045542911
claude-opus-4.6,2,164cf7,web,48,0.3545356286758445,0.3297707841595001,1.4555456457683316,0.9427605739476784,0.7543451769710864,0.1924834218576878
claude-opus-4.6,3,164cf7,web,46,0.3770343437809475,0.3468884249052389,1.425476287922351,1.018509098694621,0.7631686153481289,0.186348917171142
claude-opus-4.6,2,163518,mobile,44,-0.0570844155949962,0.163979700018462,4.481556012679292,-0.2918048808324241,0.4245006300413558,-0.0685405592073419
claude-opus-4.6,3,163518,mobile,42,0.0218825968459279,0.1930295145849066,3.981916056997573,-0.0358323351162549,0.4900165236923245,0.0038243380975282
claude-opus-4.6,2,162809,poster,43,0.1985867625381847,0.290452543272693,2.3685323738473096,0.6050944220154447,0.7402347938235955,0.1364664366217111
claude-opus-4.6,3,162809,poster,45,0.1793386281338352,0.288438059685078,2.991783261458389,0.4383596765115327,0.6626025003343365,0.0945481763315969
claude-opus-4.6,1,1655e9,desktop,47,0.2697853445610175,0.2694805292163416,1.6855194056930694,0.9227603071955128,0.7802314289457009,0.1813193090669153
claude-opus-4.6,1,162809,poster,43,0.1530138198717006,0.2766502416960984,2.660577321236533,0.2822966026097879,0.6982848541390391,0.0899772585809789
claude-opus-4.6,2,1655e9,desktop,43,0.3006174219381503,0.2796984002998706,1.752886957095113,1.0047394065619517,0.7619914162646901,0.2274163540095723
claude-opus-4.6,3,1655e9,desktop,43,0.2947790004685884,0.2841497640088221,1.6017458190383558,0.9891841403792582,0.7933508635925939,0.1916418966177419
claude-opus-4.6,1,166bc9,web,40,0.2032279916721199,0.2952152709272439,1.9251905738003388,0.5728695313185281,0.7418306676994836,-0.049221670459666
claude-opus-4.6,2,166bc9,web,43,0.1756704143283514,0.2851814564823186,2.0445827438513553,0.4628402237796016,0.7179117204193487,-0.0633983975776334
claude-opus-4.6,2,16830b,desktop,43,0.2995933272728832,0.3778767648697741,2.2543780830880427,0.9296909650571692,0.7525439767833427,0.1241229397233115
claude-opus-4.6,1,16830b,desktop,40,0.3056445072877221,0.3772623514067647,2.260851615673126,0.99324516708346,0.752198976510668,0.1359397512523994
claude-opus-4.6,3,16830b,desktop,42,0.3451361732523552,0.3897549823481241,2.0753378297105063,1.0652313711706003,0.7649631358327577,0.1729237080187527
claude-opus-4.6,3,166bc9,web,43,0.17203457981178,0.2803280490278695,2.133950134016197,0.4089671499145726,0.6967269119156148,-0.0834734197686351
claude-opus-4.6,1,16a13e,desktop,44,0.5806751671776946,0.4351630646301729,1.02611584799823,2.0806801491253575,0.8831738616533248,0.4467700102939054
claude-opus-4.6,3,16a13e,desktop,42,0.5532553703845812,0.4180936146554522,1.0790790346551409,1.98470138058504,0.879002704575966,0.4023408636715269
claude-opus-4.6,2,16a13e,desktop,43,0.5613287879353857,0.4324389824616504,1.0346184302900934,2.0253955305633355,0.8814020549052354,0.4154472499175228
claude-opus-4.6,1,1680c9,mobile,43,0.2544189842028606,0.3711326653671378,1.926110262734621,0.4375113331915471,0.6516840178384325,0.1382101253916298
claude-opus-4.6,2,1680c9,mobile,41,0.2199590458780211,0.3465697812004196,2.030308411288815,0.3759063277929845,0.660530953563261,0.1528869570996306
claude-opus-4.6,3,1680c9,mobile,43,0.2122490820407138,0.3466944959261337,2.179835660537328,0.3718306897484667,0.6257661694602165,0.1200128837803594
claude-opus-4.6,1,16a5c4,mobile,44,0.1690828718879931,0.3550607589048547,1.9154813373988424,0.4813175649884739,0.6754268369581122,-0.1897768585818202
claude-opus-4.6,1,16a273,web,48,0.0041822361002526,0.1773443421323415,2.984361159016361,0.0871988019655668,0.5779776798082935,-0.1599470795367921
claude-opus-4.6,2,16a273,web,48,0.0675851003030179,0.1994079419415027,2.3017381151849685,0.2608970410494168,0.6572746733513113,-0.0971713620341695
claude-opus-4.6,2,16a5c4,mobile,44,0.2539711838385123,0.3842077831727548,1.8250287068223083,0.6369722292570211,0.7037062970890203,-0.1114012710478832
claude-opus-4.6,3,16a273,web,45,0.0869307307798847,0.207623109262931,2.1532251185911377,0.3225732834330436,0.6730714733930583,-0.0960551545361307
claude-opus-4.6,1,168b3b,poster,40,0.3686999523175065,0.4160496308626918,2.2265022464843662,0.8464846415805803,0.6410827701449482,0.1345377041833751
claude-opus-4.6,3,16a5c4,mobile,43,0.218860088318622,0.3764502498730549,2.0273487955715614,0.5384244905450143,0.6765960638537198,-0.1848517477987723
claude-opus-4.6,2,168b3b,poster,40,0.3588308374927909,0.3996093535389304,2.3345549499939304,0.6940453276955734,0.6612644517431601,0.1229186466334386
claude-opus-4.6,3,168b3b,poster,42,0.3073342244019255,0.3964439329960035,2.1991706085306144,0.3965764276696064,0.676897304748318,0.0614679079553852
claude-opus-4.6,1,16e611,mobile,40,0.4024602880288642,0.4575009979324801,1.190271676389604,0.907597829973008,0.7595304236408791,0.3117360210828589
claude-opus-4.6,2,16e611,mobile,40,0.4390143171371822,0.4643072038652167,1.1182137661672134,0.9975438395762204,0.7691232724387115,0.3581781820256786
claude-opus-4.6,3,16e611,mobile,39,0.4559972589725685,0.4705632439793075,1.121869901531967,1.0023036330899364,0.7752805453262128,0.3872515509829107
claude-opus-4.6,1,16d9d5,desktop,48,0.1312898894736874,0.2415485682080556,2.5086925995862814,0.2551867618463474,0.6307429981062838,-0.1157717502934812
claude-opus-4.6,2,16d9d5,desktop,46,0.1160399236937405,0.2363293410554744,2.4942843836706445,0.2022739657232544,0.6296435246555838,-0.0977276143267052
claude-opus-4.6,3,16d9d5,desktop,45,0.1378925992872043,0.2557184354400247,2.2280409977177045,0.2499057280761944,0.6715341998232139,-0.1179409550251703
claude-opus-4.6,1,172c5d,poster,45,0.3876486099752556,0.4358617860309064,1.1128629466372837,0.7158075032893735,0.7011216456268173,0.3491548718421936
claude-opus-4.6,2,172c5d,poster,45,0.3477295757820652,0.4187004504328157,1.1240664696678586,0.5515790959056013,0.6728804756136018,0.3027773682986149
claude-opus-4.6,3,172c5d,poster,44,0.3490160972872425,0.4065885053298878,1.1461178681977595,0.5663453424646612,0.6726877535362654,0.3295127872878702
