model,variant,image_id,category,duration,n_points,CC,SIM,KL,CC_partial
claude-opus-4.6,free_n,5f4902,poster,7s,25,0.6122858452989894,0.5547067724560109,2.0688796780331886,0.5078965590799895
claude-opus-4.6,free_n,63aef5,poster,1s,22,0.4520044492168285,0.4176439417086228,2.89405254677398,0.2332808207447363
claude-opus-4.6,free_n,63aef5,poster,3s,22,0.6448788576944601,0.5300664029907658,2.079951102035978,0.5429580489827812
claude-opus-4.6,free_n,63aef5,poster,7s,22,0.5871800679464062,0.4779109570723925,2.6053534536449883,0.4472030614416204
claude-opus-4.6,free_n,6915dc,mobile,1s,28,0.2725091006402989,0.2689152427786015,3.6974278399696545,0.27264288002247344
claude-opus-4.6,free_n,6915dc,mobile,3s,28,0.30234618138650027,0.31248398506119657,2.953173050943855,0.2850108235539416
claude-opus-4.6,free_n,6915dc,mobile,7s,28,0.2957438812899639,0.3529290475381133,2.935605023693494,0.26394480386979136
claude-opus-4.6,free_n,6aa903,poster,1s,37,0.40620176724905843,0.271409788016885,1.8910957338432843,0.27498666843345937
claude-opus-4.6,free_n,6aa903,poster,3s,37,0.38412660004491833,0.3046758623012261,1.6973785254138607,0.21784992933474845
claude-opus-4.6,free_n,6aa903,poster,7s,37,0.4432272718566178,0.514234739495059,0.9376204969433338,0.3160625790178951
claude-opus-4.6,free_n,673d4f,poster,1s,25,0.22497839664308533,0.3291743195395842,4.102371068688599,0.20831347579208295
claude-opus-4.6,free_n,673d4f,poster,3s,25,0.229451935388151,0.326760030991593,3.620965392007218,0.22160565394484386
claude-opus-4.6,free_n,673d4f,poster,7s,25,0.27367223381924016,0.35641094033877263,3.1861910442872348,0.238354307443348
claude-opus-4.6,free_n,6a7b1c,poster,1s,41,0.005994661510258811,0.23561856148131907,4.072083063884064,-0.04956552015899966
claude-opus-4.6,free_n,6a7b1c,poster,3s,41,0.14614968287931882,0.3269510000213011,3.167982722478547,0.14588287005770545
claude-opus-4.6,free_n,6a7b1c,poster,7s,41,0.2610302801245621,0.4221201276033628,2.395676776372172,0.22326204308514244
claude-opus-4.6,free_n,73386c,desktop,1s,26,0.37397647510996873,0.33220752241044693,2.331873706443036,0.2905371725688134
claude-opus-4.6,free_n,73386c,desktop,3s,26,0.4580388301563427,0.4342996710277723,1.4586476874174845,0.39244493043352535
claude-opus-4.6,free_n,73386c,desktop,7s,26,0.4415296078675134,0.4736956371965294,2.180341140027625,0.4074766961221244
claude-opus-4.6,free_n,76b63f,desktop,1s,32,0.26281079362412674,0.32163318193710816,2.253407620059569,0.13879701233429245
claude-opus-4.6,free_n,76b63f,desktop,3s,32,0.2542984629317869,0.35349649918168313,2.384673421767836,0.1306074839288322
claude-opus-4.6,free_n,76b63f,desktop,7s,32,0.1100631598016448,0.35431304617758247,3.9055325602427327,0.07984275630328568
claude-opus-4.6,free_n,6af818,mobile,1s,18,0.438926830639516,0.4247845538183547,2.0477575053438524,0.2857257045828827
claude-opus-4.6,free_n,6af818,mobile,3s,18,0.47439902256925603,0.4384851696043054,1.7247205563198962,0.35514587718922874
claude-opus-4.6,free_n,6af818,mobile,7s,18,0.539641103023814,0.4700166408060767,1.588678304422717,0.422717175458267
claude-opus-4.6,free_n,787aa3,web,1s,40,0.38549162234789613,0.40421953012546596,1.3120497334053458,0.3192368824635689
claude-opus-4.6,free_n,787aa3,web,3s,40,0.5058767723833564,0.5043090940176133,0.8309324604431267,0.4260713192434627
claude-opus-4.6,free_n,787aa3,web,7s,40,0.4597734637016113,0.521868843861244,1.1087428416169722,0.3858035891968077
claude-opus-4.6,free_n,719127,poster,1s,20,0.29550180840719564,0.3321110543787723,4.004619002808506,0.15115708992789642
claude-opus-4.6,free_n,719127,poster,3s,20,0.5275600449452662,0.454078043092048,3.2235012100737723,0.4674272966064439
claude-opus-4.6,free_n,719127,poster,7s,20,0.6781418539371331,0.5559489578717143,2.057612972935263,0.6075884882292817
claude-opus-4.6,free_n,773f17,web,1s,31,0.027226605292905902,0.18796369837414514,3.247201944955764,0.03076938024884333
claude-opus-4.6,free_n,773f17,web,3s,31,0.05872872477674526,0.2994357781828877,2.333308996869865,0.05133577693241567
claude-opus-4.6,free_n,773f17,web,7s,31,0.14794898029753267,0.3360650683637862,2.126319005968589,0.14287518564399576
claude-opus-4.6,free_n,78fccc,web,1s,28,0.3177308653953873,0.3511810247091975,1.3438542205583082,0.15220596024773123
claude-opus-4.6,free_n,78fccc,web,3s,28,0.5578092892780938,0.5013775880848632,0.984902095458842,0.41714357389191004
claude-opus-4.6,free_n,78fccc,web,7s,28,0.5888314725579034,0.5354505956194421,1.2975279198846361,0.4738902356082044
claude-opus-4.6,free_n,70d755,mobile,1s,18,0.220225993595421,0.23015255406838203,5.418598707210467,0.20728491917627093
claude-opus-4.6,free_n,70d755,mobile,3s,18,0.3256868057189609,0.298596918139772,4.3642628378627535,0.32232692154009934
claude-opus-4.6,free_n,70d755,mobile,7s,18,0.40600074431279376,0.33077563713473246,4.15678654347837,0.39101795002191647
claude-opus-4.6,free_n,6c5780,poster,1s,23,0.2918994204125231,0.2763433609001227,3.3789247254931603,0.1842827166249379
claude-opus-4.6,free_n,6c5780,poster,3s,23,0.43796403357041996,0.41415717991821427,2.126643152791768,0.3512328395959788
claude-opus-4.6,free_n,6c5780,poster,7s,23,0.41537503826604943,0.44900196103596157,2.1014406877802014,0.35294617407925905
claude-opus-4.6,free_n,71bf79,poster,1s,28,0.15931257148092212,0.24365075962842717,2.916559997036412,0.14673279504201575
claude-opus-4.6,free_n,71bf79,poster,3s,28,0.2521982775121805,0.3807783999614962,2.719079665176411,0.23662659834595068
claude-opus-4.6,free_n,71bf79,poster,7s,28,0.4142122068122541,0.46621175644534985,1.9289444326176937,0.3826473271345329
claude-opus-4.6,free_n,7caa99,desktop,1s,21,0.5281177346264053,0.43296925016872484,1.8494195764620303,0.4440579553414712
claude-opus-4.6,free_n,7caa99,desktop,3s,21,0.5301355012724606,0.5277929880640854,1.3467342485974791,0.4677997434818895
claude-opus-4.6,free_n,7caa99,desktop,7s,21,0.5769522699918281,0.5942181312002647,1.2223374176437054,0.502679677744963
claude-opus-4.6,free_n,7e2e98,web,1s,31,0.15990138068764267,0.23254621044445867,2.3189704040543067,-0.018923269007913017
claude-opus-4.6,free_n,7e2e98,web,3s,31,0.28476510480775286,0.40723197613809103,1.4360410072913696,0.042999680277655584
claude-opus-4.6,free_n,7e2e98,web,7s,31,0.3652118191208776,0.4864542210761348,1.2798405120728982,0.20401934636202496
claude-opus-4.6,free_n,7f066d,desktop,1s,29,0.2899461050190629,0.3259754044021852,1.8017612481053153,0.2072029403479419
claude-opus-4.6,free_n,7f066d,desktop,3s,29,0.46312572930219786,0.45515861185265594,1.180830604232721,0.39405489818787376
claude-opus-4.6,free_n,7f066d,desktop,7s,29,0.4274586292454237,0.5239210136726141,1.0440124318551727,0.3336874131066516
claude-opus-4.6,free_n,7f6c14,web,1s,41,0.18950390967632513,0.23413982521138804,1.8304946324484181,-0.029219955391271427
claude-opus-4.6,free_n,7f6c14,web,3s,41,0.2927449258758126,0.4052579252149858,1.4401940876966524,0.06403946967222808
claude-opus-4.6,free_n,7f6c14,web,7s,41,0.32487907495003276,0.5449759158600566,1.0106912561062689,0.17113773969837304
claude-opus-4.6,free_n,7f6f8f,desktop,1s,22,0.5615394380163503,0.4766001913324244,1.8023045381027636,0.5214292843049171
claude-opus-4.6,free_n,7f6f8f,desktop,3s,22,0.6825058429116546,0.5267833527472031,2.0018980321771678,0.6575654736173299
claude-opus-4.6,free_n,7f6f8f,desktop,7s,22,0.715952205787369,0.5670028195437745,1.4218183247796106,0.7070929052909914
claude-opus-4.6,free_n,8d7422,poster,1s,30,0.4623858739785148,0.28505478998908995,1.4732858341869788,0.099602657831459
claude-opus-4.6,free_n,8d7422,poster,3s,30,0.48445434045140134,0.4184998356439523,1.0664058231256728,0.16093690894435547
claude-opus-4.6,free_n,8d7422,poster,7s,30,0.43703405465684353,0.5644971707904531,0.6592231981117781,0.22349171401975806
claude-opus-4.6,free_n,83b5c8,desktop,1s,44,0.5242415467114281,0.3849152022889996,1.1671381908263263,0.328178214368349
claude-opus-4.6,free_n,83b5c8,desktop,3s,44,0.5766071244182527,0.4994373593736708,0.7961070622076081,0.3312453091832186
claude-opus-4.6,free_n,83b5c8,desktop,7s,44,0.5397035738010947,0.5236747834138126,0.8552039182791608,0.32897870857371
claude-opus-4.6,free_n,853a11,web,1s,34,0.5788671195672601,0.4573736884124266,1.2125734908136356,0.3105488276748594
claude-opus-4.6,free_n,853a11,web,3s,34,0.5262977585410025,0.4970146864318564,1.5379264356829059,0.08452710542457445
claude-opus-4.6,free_n,853a11,web,7s,34,0.5030086799830569,0.560636891696229,1.3322614422820178,0.13400823062272096
claude-opus-4.6,free_n,8709e4,poster,1s,28,0.25117657383048436,0.32724696201209813,1.9175973607290726,0.08827406785543712
claude-opus-4.6,free_n,8709e4,poster,3s,28,0.3759539381244419,0.4202405123276589,2.125639569807507,0.2399178537186888
claude-opus-4.6,free_n,8709e4,poster,7s,28,0.44627668629733597,0.5114266520663222,1.4336554123366763,0.303464802112647
claude-opus-4.6,free_n,8d908a,poster,1s,40,0.35956204983691753,0.41873365537322765,1.9869847620633367,-0.10136910757090388
claude-opus-4.6,free_n,8d908a,poster,3s,40,0.3654406044856401,0.43487205565739573,2.340861098398516,-0.18583954144750464
claude-opus-4.6,free_n,8d908a,poster,7s,40,0.3809290101415458,0.5287092205413026,1.8502824889026743,0.1617313590525634
claude-opus-4.6,free_n,8f64ff,web,1s,38,0.5156622856939101,0.5016581577507372,1.3845883679702686,0.236326347511668
claude-opus-4.6,free_n,8f64ff,web,3s,38,0.44817058616440025,0.5346175537015798,0.9846390257562854,0.22466110887070093
claude-opus-4.6,free_n,8f64ff,web,7s,38,0.5385938852969822,0.6196285785598483,1.2767773441927082,0.35018966334581725
claude-opus-4.6,free_n,8e3198,desktop,1s,24,0.28373719675671316,0.27305400155242066,2.2834824544534467,0.23944379279282596
claude-opus-4.6,free_n,8e3198,desktop,3s,24,0.399003194454287,0.45871696093898834,1.168396346437118,0.34864758376770494
claude-opus-4.6,free_n,8e3198,desktop,7s,24,0.41229893494638015,0.5585693854235922,0.9441577478256046,0.34194942941875917
claude-opus-4.6,free_n,7c5f7f,mobile,1s,30,0.08278516079597116,0.22971812178549958,4.981950748591611,-0.11633039376142196
claude-opus-4.6,free_n,7c5f7f,mobile,3s,30,0.037462154280976025,0.19761100151269131,5.413832662430868,-0.11751776140702798
claude-opus-4.6,free_n,7c5f7f,mobile,7s,30,0.018418375679878935,0.2156042148580303,5.309135044391735,-0.15559262715725922
claude-opus-4.6,free_n,917a4f,mobile,1s,28,0.3259045769787762,0.3816521281882861,1.5870144488097355,0.09972925886844247
claude-opus-4.6,free_n,917a4f,mobile,3s,28,0.20177120029291717,0.356198595734951,2.3831819243395764,-0.05116348290096312
claude-opus-4.6,free_n,917a4f,mobile,7s,28,0.21870443268570877,0.45818455531464186,1.9537397364108304,-0.07056500247431818
claude-opus-4.6,free_n,8118a1,mobile,1s,28,0.1764616245561677,0.29821204567685433,3.892218789161346,-0.059521502544527684
claude-opus-4.6,free_n,8118a1,mobile,3s,28,0.08972181265835028,0.28341017401812135,4.360062247235553,-0.04746051935016992
claude-opus-4.6,free_n,8118a1,mobile,7s,28,0.1157346847611692,0.29387936400249715,4.123410149409679,-0.027988379234412636
claude-opus-4.6,free_n,92510f,web,1s,53,0.11557243739650937,0.23644727119194395,1.8035687309904032,-0.09321908272392092
claude-opus-4.6,free_n,92510f,web,3s,53,0.28775879931122006,0.43439433725877474,1.0850139296956254,0.04318728724627364
claude-opus-4.6,free_n,92510f,web,7s,53,0.47835031168874265,0.597894725136929,0.7296584214822743,0.29024356326253925
claude-opus-4.6,free_n,8f669a,poster,1s,38,-0.026588803718128995,0.17063368914090488,3.538109979807386,-0.06495534600717506
claude-opus-4.6,free_n,8f669a,poster,3s,38,-0.019902026920116167,0.23562680989387746,2.919120661475701,-0.10597190743184863
claude-opus-4.6,free_n,8f669a,poster,7s,38,0.02872126079666245,0.34039393265580575,2.260848759874683,-0.04551596274629656
claude-opus-4.6,free_n,9378c2,desktop,1s,38,0.27640554265632444,0.3249191447446836,2.101435697085639,0.17006483416175905
claude-opus-4.6,free_n,9378c2,desktop,3s,38,0.1509611304947044,0.3057455879523826,2.171003372699145,0.0819980312762696
claude-opus-4.6,free_n,9378c2,desktop,7s,38,0.12192615614633188,0.34728530658476886,1.7309951904678833,0.028538395338930087
claude-opus-4.6,free_n,94460d,desktop,1s,41,0.226884655874118,0.22815465002017107,2.8536153373864788,0.0806630969898129
claude-opus-4.6,free_n,94460d,desktop,3s,41,0.2911888792986889,0.400622865699449,1.7265207529515798,0.0601124703521932
claude-opus-4.6,free_n,94460d,desktop,7s,41,0.3035872632172566,0.4992363722450005,1.4473519174489562,0.10072617393279211
claude-opus-4.6,free_n,9466ef,web,1s,39,0.35946191714655396,0.36470699961271746,1.7707548452871293,0.31376346672299943
claude-opus-4.6,free_n,9466ef,web,3s,39,0.43722108319478414,0.4792282590936363,1.1532904574526985,0.3799939508569002
claude-opus-4.6,free_n,9466ef,web,7s,39,0.4513263109772626,0.5082442336675534,1.0455786424866051,0.40231727613000534
claude-opus-4.6,free_n,88a176,mobile,1s,23,0.09885405516835154,0.2726376439994484,3.7623284266819668,-0.08435163981851143
claude-opus-4.6,free_n,88a176,mobile,3s,23,0.15937560308958426,0.332966471768239,3.5457613406102184,0.010310565506201798
claude-opus-4.6,free_n,88a176,mobile,7s,23,0.22127217489948792,0.3536317566607404,3.4381370100383144,0.04323050168828752
claude-opus-4.6,free_n,9ec0f6,mobile,1s,30,0.5444629901314326,0.47947193348736,1.505012536645696,0.46948548621074937
claude-opus-4.6,free_n,9ec0f6,mobile,3s,30,0.7116308610415673,0.6170953258679459,0.7620852169387395,0.6210898883259106
claude-opus-4.6,free_n,9ec0f6,mobile,7s,30,0.8709090122704538,0.773881172319064,0.4634479310944223,0.8480033809158977
claude-opus-4.6,free_n,9f6fc9,poster,1s,28,0.43636817333852485,0.4552046240222124,1.0216309569237103,0.3396218336279842
claude-opus-4.6,free_n,9f6fc9,poster,3s,28,0.3291625229067401,0.4831181213684327,0.9779136530846512,0.30501368664477146
claude-opus-4.6,free_n,9f6fc9,poster,7s,28,0.21031641834928766,0.5391192986575603,0.8468250655167431,0.2733722127554366
claude-opus-4.6,free_n,9073f0,mobile,1s,21,-0.01389428379388558,0.16298089367108728,5.935830060847957,-0.19320561312527829
claude-opus-4.6,free_n,9073f0,mobile,3s,21,-0.01372951118630246,0.19845018625722502,5.2897340030447,-0.15827972500019544
claude-opus-4.6,free_n,9073f0,mobile,7s,21,0.044715725813790255,0.23943521543546142,4.823966300939486,-0.059578375670085344
claude-opus-4.6,free_n,9aabba,web,1s,36,0.1171130120328801,0.22560232119855933,2.105021590143943,0.05431299483657396
claude-opus-4.6,free_n,9aabba,web,3s,36,0.15061134416955288,0.2937401736856105,1.7144039891771188,0.07599087445867239
claude-opus-4.6,free_n,9aabba,web,7s,36,0.3355896604222657,0.5066765088710239,0.9624348665936452,0.27400539958062686
claude-opus-4.6,free_n,a03205,desktop,1s,23,0.16595009401240368,0.2370124878416375,3.310864626413343,0.1066851179223899
claude-opus-4.6,free_n,a03205,desktop,3s,23,0.5967303960686345,0.5051059144967127,1.1452497387869405,0.532492778573665
claude-opus-4.6,free_n,a03205,desktop,7s,23,0.5856299986928748,0.5576247822690767,0.8063815310717407,0.5422029831522314
claude-opus-4.6,free_n,9faf29,desktop,1s,38,0.28692578566154114,0.3309649788342219,2.4137365720978825,0.2586385901525453
claude-opus-4.6,free_n,9faf29,desktop,3s,38,0.38325267723431367,0.43416086412407595,1.5591147944523511,0.33923526217870614
claude-opus-4.6,free_n,9faf29,desktop,7s,38,0.3987866033072279,0.49053810881954674,1.3593640261121813,0.3794759488385073
claude-opus-4.6,free_n,a18b8d,poster,1s,26,0.12419312142740668,0.19937686542316954,4.71157577736551,0.1475358618621088
claude-opus-4.6,free_n,a18b8d,poster,3s,26,0.28896185450785794,0.28737138618561137,2.6033690152733575,0.33197477674277565
claude-opus-4.6,free_n,a18b8d,poster,7s,26,0.3685829436023363,0.39255367882916326,2.658315581185768,0.4130604814182917
claude-opus-4.6,free_n,a42ac8,desktop,1s,44,0.16876629734822107,0.3212627277178519,1.882342102757857,-0.088224439984948
claude-opus-4.6,free_n,a42ac8,desktop,3s,44,0.2151793727062647,0.42777240424685575,1.4224845175594143,0.03122517916709306
claude-opus-4.6,free_n,a42ac8,desktop,7s,44,0.03711113975754504,0.3986762511925569,2.8809218525764497,-0.03367544102024363
claude-opus-4.6,free_n,980144,mobile,1s,34,0.07051715315271034,0.2808100286587649,3.617400265075993,-0.01745518952378073
claude-opus-4.6,free_n,980144,mobile,3s,34,0.08007939474135352,0.2973753032406794,3.8425560229295375,-0.05468210728919108
claude-opus-4.6,free_n,980144,mobile,7s,34,0.00041621127417725543,0.33925058443704925,3.264621819557555,-0.14687190101511155
claude-opus-4.6,free_n,93f7fb,mobile,1s,28,0.12496617195256166,0.22500916785065395,4.691770731355191,0.09606373007741129
claude-opus-4.6,free_n,93f7fb,mobile,3s,28,0.016441764300253715,0.18145873988853364,5.70266327888454,-0.03911511247816989
claude-opus-4.6,free_n,93f7fb,mobile,7s,28,0.050091419859617965,0.28153034193633497,4.427643361928528,-0.03313794540677852
claude-opus-4.6,free_n,9620b2,mobile,1s,22,0.1638488075214015,0.27697998546067065,4.593317446144124,0.14292216203702532
claude-opus-4.6,free_n,9620b2,mobile,3s,22,0.19908566996914479,0.32196811402518344,3.4116073120657537,0.19527193013063468
claude-opus-4.6,free_n,9620b2,mobile,7s,22,0.17452370573588796,0.3049438749929063,3.908143193228523,0.13583917108638613
claude-opus-4.6,free_n,af5f27,desktop,1s,32,0.24165934603684935,0.21363524912539372,2.49603280294788,0.2520331593414097
claude-opus-4.6,free_n,af5f27,desktop,3s,32,0.4093779284281264,0.34646452765968944,1.478021609291513,0.4112325476521738
claude-opus-4.6,free_n,af5f27,desktop,7s,32,0.4737255245893061,0.4807124598427144,1.3986257047116148,0.473684813585914
claude-opus-4.6,free_n,9fad4b,mobile,1s,15,0.15428319475464508,0.1999318336383491,5.180074770295521,0.14455565933342773
claude-opus-4.6,free_n,9fad4b,mobile,3s,15,0.1031993064230359,0.20180023955178308,5.365440105883089,0.08720613631762447
claude-opus-4.6,free_n,9fad4b,mobile,7s,15,0.05335057554623583,0.17906719702869983,5.789925981292763,0.03948228656575835
claude-opus-4.6,free_n,b45744,desktop,1s,40,0.34949165334066784,0.34124079163478793,1.6096923945331003,0.2113266397337805
claude-opus-4.6,free_n,b45744,desktop,3s,40,0.3468436621080776,0.41091488437110063,1.318858644727532,0.20745640903215715
claude-opus-4.6,free_n,b45744,desktop,7s,40,0.3345152227106424,0.4437801572083626,1.202434900553689,0.18611229644801588
claude-opus-4.6,free_n,b46333,poster,1s,36,0.1577243353671954,0.18829751530164235,2.448370788536817,-0.11881683713208359
claude-opus-4.6,free_n,b46333,poster,3s,36,0.21484407650609733,0.3037732463207946,1.8936256193084728,-0.11567529542779531
claude-opus-4.6,free_n,b46333,poster,7s,36,0.43132488306389216,0.4731280436731419,1.020011652085043,0.20870238753503423
claude-opus-4.6,free_n,ad1260,mobile,1s,23,0.29802840214821735,0.31214739082148063,3.2453356090349272,0.22832811148681464
claude-opus-4.6,free_n,ad1260,mobile,3s,23,0.4260855229280144,0.4114571873842902,2.0395989118928655,0.371477771652923
claude-opus-4.6,free_n,ad1260,mobile,7s,23,0.48652752345863753,0.4673743311516077,1.7999542682976533,0.4300992133815213
claude-opus-4.6,free_n,a69a78,mobile,1s,32,0.05184644574720257,0.24060048962265196,3.3825394059306495,-0.03159168007712287
claude-opus-4.6,free_n,a69a78,mobile,3s,32,0.03192554097683143,0.26202985855294963,3.6232501307208773,-0.033949986132617425
claude-opus-4.6,free_n,a69a78,mobile,7s,32,-0.005618071708120335,0.2738242020607776,3.7214562282606494,-0.02961297874555059
claude-opus-4.6,free_n,b8b56d,mobile,1s,24,0.22421652848678125,0.4018642057449279,2.0120043541932287,0.0255734416924286
claude-opus-4.6,free_n,b8b56d,mobile,3s,24,0.5288236035493983,0.5698508021022561,1.2059202597911576,0.44077520502396345
claude-opus-4.6,free_n,b8b56d,mobile,7s,24,0.5473179878602894,0.5712916815487052,1.2444425286624272,0.42914359605917135
claude-opus-4.6,free_n,b4a27a,web,1s,30,0.1451393168561702,0.20277016376558163,2.1687287372159854,0.01162139702180687
claude-opus-4.6,free_n,b4a27a,web,3s,30,0.2421701081953943,0.3221437892285883,1.6908041577659128,0.06941399932264036
claude-opus-4.6,free_n,b4a27a,web,7s,30,0.2899009652930329,0.4712007116579455,1.6424054218344528,0.15407886522062156
claude-opus-4.6,free_n,b0afe4,poster,1s,22,0.23683013755711432,0.29399861659864956,3.1741057897670792,0.027705127085697338
claude-opus-4.6,free_n,b0afe4,poster,3s,22,0.46359307062027877,0.44207387187308245,2.5259528601014143,0.34203481050828594
claude-opus-4.6,free_n,b0afe4,poster,7s,22,0.323343323924157,0.3604207763356473,3.6209497054401947,0.16595471913766444
claude-opus-4.6,free_n,bccea2,web,1s,30,0.23675089196928661,0.35156091220073005,1.5781709180516612,0.06740286298926615
claude-opus-4.6,free_n,bccea2,web,3s,30,0.3106196896564251,0.36680553035399666,1.7040519033074881,0.40221198043263484
claude-opus-4.6,free_n,bccea2,web,7s,30,0.3771222622760011,0.43249921314629935,1.3409412051944005,0.4035981433982711
claude-opus-4.6,free_n,ae548c,poster,1s,25,0.22916350758715884,0.31653513405632644,3.351522527560171,0.21648809447076214
claude-opus-4.6,free_n,ae548c,poster,3s,25,0.4214840242853109,0.42646788202738817,2.640462653022636,0.420132333507392
claude-opus-4.6,free_n,ae548c,poster,7s,25,0.39405697230027864,0.41812225754045684,2.5718422882489302,0.37551778722197415
claude-opus-4.6,free_n,b57c53,desktop,1s,16,0.6936044736642966,0.5494745030394725,2.043372699713919,0.6487416942120429
claude-opus-4.6,free_n,b57c53,desktop,3s,16,0.8136433054116046,0.6865666877923995,0.7740854594169225,0.7887051272434282
claude-opus-4.6,free_n,b57c53,desktop,7s,16,0.7424100385352774,0.6264763191105668,0.8418688465278515,0.6978686447801518
claude-opus-4.6,free_n,b44e33,mobile,1s,20,0.02081773725520733,0.1726014034550871,5.458099226339299,-0.0688048683562823
claude-opus-4.6,free_n,b44e33,mobile,3s,20,0.10247165092352092,0.27065405577134233,3.971686073152716,0.01892826740685679
claude-opus-4.6,free_n,b44e33,mobile,7s,20,0.16011146596978398,0.3075707205755136,3.6046227917623694,0.07832138370639756
claude-opus-4.6,free_n,b434fb,poster,1s,21,0.377022265301744,0.3602612000229333,2.5573333098979836,0.3148225251351649
claude-opus-4.6,free_n,b434fb,poster,3s,21,0.62001682309078,0.5114076261381221,1.3479926288900348,0.5979514447711524
claude-opus-4.6,free_n,b434fb,poster,7s,21,0.6298111722011794,0.5373794471818838,1.4868479131169905,0.5768926461204946
claude-opus-4.6,free_n,c58003,desktop,1s,52,0.17681996059297528,0.2741458536048886,2.244817873184221,0.033792830373321446
claude-opus-4.6,free_n,c58003,desktop,3s,52,0.6108405920622467,0.4430029934765105,1.0460409446688104,0.5359995573854535
claude-opus-4.6,free_n,c58003,desktop,7s,52,0.7688769970736902,0.5728938730179488,0.825450702858617,0.7343933077416896
claude-opus-4.6,free_n,c74797,desktop,1s,27,0.13770857926855973,0.2771078754355141,3.1793875932471645,-0.22122865974726474
claude-opus-4.6,free_n,c74797,desktop,3s,27,0.30299823019419037,0.392099394839883,1.8434568621597889,-0.057695897450794384
claude-opus-4.6,free_n,c74797,desktop,7s,27,0.3402473102831417,0.4845436710271208,1.4730068974204489,0.04312139109802932
claude-opus-4.6,free_n,bdeb92,web,1s,28,0.3750497132002748,0.30397463858538637,1.6978168392553217,0.33100675148979336
claude-opus-4.6,free_n,bdeb92,web,3s,28,0.4697027996043163,0.4201556412005053,1.1111492066696649,0.4459817035483474
claude-opus-4.6,free_n,bdeb92,web,7s,28,0.5578119124266486,0.5174292701891918,0.8631449168625962,0.5156591514849952
claude-opus-4.6,free_n,586b04,desktop,1s,50,-0.03431821483502608,0.07732833248247403,7.1428590479021095,-0.06116163120367908
claude-opus-4.6,free_n,586b04,desktop,3s,50,0.04686952542063318,0.1358784835723231,5.992631330325343,0.015054135648441458
claude-opus-4.6,free_n,586b04,desktop,7s,50,0.048406151008538886,0.1434528318013566,5.545713276478632,0.019180794674888035
claude-opus-4.6,free_n,c7db2d,desktop,1s,28,0.5411602541356736,0.4869214428963974,1.3718650143447009,0.4569037893933061
claude-opus-4.6,free_n,c7db2d,desktop,3s,28,0.5318763252374383,0.540880384891035,1.0227619827712986,0.4030220186245687
claude-opus-4.6,free_n,c7db2d,desktop,7s,28,0.49496840000700415,0.5471306458238312,1.0586053993585207,0.2996397457134255
claude-opus-4.6,free_n,c79430,poster,1s,30,0.1804483635100746,0.32509780351427353,1.7890775161694552,0.06373731135766818
claude-opus-4.6,free_n,c79430,poster,3s,30,0.3358204081927289,0.4393005676971171,1.4025450050039638,0.2328393365077671
claude-opus-4.6,free_n,c79430,poster,7s,30,0.3647598548954224,0.5198181044399017,1.2788929828781246,0.17884833543777282
claude-opus-4.6,free_n,cb4227,desktop,1s,26,-0.18015319092455617,0.24640076931927168,1.8057631290432767,-0.23116401199161535
claude-opus-4.6,free_n,cb4227,desktop,3s,26,-0.0023584469961839185,0.47041578640344317,1.0284486523004621,-0.047298634448938816
claude-opus-4.6,free_n,cb4227,desktop,7s,26,0.0030085268451263713,0.5328355765311108,0.7984076346888209,-0.02164885239661235
claude-opus-4.6,free_n,c905dc,desktop,1s,22,0.6575024898705903,0.4712041872768293,1.7219964087348387,0.6106333162006813
claude-opus-4.6,free_n,c905dc,desktop,3s,22,0.7039473318160285,0.5534264599900873,1.7122892352467682,0.6526584208593624
claude-opus-4.6,free_n,c905dc,desktop,7s,22,0.6407543816428103,0.5475976243456259,1.5619200388501937,0.5793388466699704
claude-opus-4.6,free_n,c92f85,desktop,1s,40,0.31623754278528016,0.29063884244004795,2.678637021994224,0.16531620581420886
claude-opus-4.6,free_n,c92f85,desktop,3s,40,0.3481771347544589,0.3517841345226485,2.082057751227992,0.25181823973693385
claude-opus-4.6,free_n,c92f85,desktop,7s,40,0.11547449326847384,0.30873142859800623,3.395867741207121,0.03995002472669857
claude-opus-4.6,free_n,c9898c,web,1s,24,0.272486308365703,0.3014339972808235,2.080951812179619,0.11924482708917523
claude-opus-4.6,free_n,c9898c,web,3s,24,0.3722747373387125,0.4262034077776581,1.3664926686800687,0.20738277594339447
claude-opus-4.6,free_n,c9898c,web,7s,24,0.38246970363095273,0.4678378370506646,1.6908223925553083,0.19293832268152064
claude-opus-4.6,free_n,c40b98,mobile,1s,26,0.2615026521025138,0.2667146277565077,3.8613024565403338,0.22264658483900798
claude-opus-4.6,free_n,c40b98,mobile,3s,26,0.32236732902126697,0.2989270201006632,3.7994913535969883,0.26641444570243544
claude-opus-4.6,free_n,c40b98,mobile,7s,26,0.2940648210020854,0.3415738100056853,3.2050858997985614,0.25855076072337174
claude-opus-4.6,free_n,cac69c,web,1s,33,-0.022013157270486732,0.16272941779837244,3.989471594037926,-0.07053654960485471
claude-opus-4.6,free_n,cac69c,web,3s,33,0.08492332507625597,0.22672312436820116,3.509836104800594,0.01774987336378192
claude-opus-4.6,free_n,cac69c,web,7s,33,0.13494613711189385,0.3408415556806219,3.594825681242498,0.03928526161657247
claude-opus-4.6,free_n,cb0bf5,web,1s,33,0.27817668210783897,0.3429441035134968,1.633289163760539,0.13633017027176414
